,TumorType,Arm_1p,Arm_1q,Arm_2p,Arm_2q,Arm_3p,Arm_3q,Arm_4p,Arm_4q,Arm_5p,Arm_5q,Arm_6p,Arm_6q,Arm_7p,Arm_7q,Arm_8p,Arm_8q,Arm_9p,Arm_9q,Arm_10p,Arm_10q,Arm_11p,Arm_11q,Arm_12p,Arm_12q,Arm_13q,Arm_14q,Arm_15q,Arm_16p,Arm_16q,Arm_17p,Arm_17q,Arm_18p,Arm_18q,Arm_19p,Arm_19q,Arm_20p,Arm_20q,Arm_21p,Arm_21q,Arm_22q
15OV001,OV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.797188730037124,0.797188730037124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17OV001,OV,-0.181999596238549,-0.181999596238549,0.505935817916569,0,1.14609212591529,1.29001961354299,0,0,0,0,0.684139576988875,0.684139576988875,1.53454864441537,1.53454864441537,0,0,0.273235559165771,0.273235559165771,0.388849165315801,0,-0.186908493404544,0.398832318421531,1.41560476491871,0.594411043452225,0,0,-0.19346382252128,0.214319902906339,0.214319902906339,-0.170570649711242,-0.170570649711242,0.195003494599125,0,0.400256801264764,0.400256801264764,0,0,-0.239681451528981,-0.239681451528981,-0.263012425590469
17OV002,OV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.29113160335917,0,0,0,0,0,0,0,0
17OV010,OV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.821063110148012,0.821063110148012,0,0,0.880037973762546,0.880037973762546,-0.912896967070999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17OV011,OV,0,1.24187093329827,0.715518455681434,0.715518455681434,-0.685612928927326,-0.685612928927326,0.0697663110958272,-0.418137085910558,0,-0.578954238720157,0,0,0.692911196928889,0.692911196928889,-0.887654776887683,-0.887654776887683,0.477308063114243,0,1.16219682474761,1.16219682474761,-0.78063684568786,-0.78063684568786,1.93752286835393,0.285709627278102,-0.722419444299035,0.811631035922379,-0.894997431571888,0,0,-0.268319933340352,-0.268319933340352,0,0,0,0,0.346104011205444,0.346104011205444,-0.566386585235263,-0.566386585235263,-0.669097378084265
17OV014,OV,0,0,0,0,0,0,-0.963349257560768,-0.963349257560768,1.05375226450117,-0.991349815501889,-0.457463873754488,-0.457463873754488,-0.314210151329069,-0.314210151329069,0.421791244991672,0.421791244991672,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.12140223310442,-1.12140223310442,0,0,-1.11399338579145,-1.11399338579145,0,0,-1.10414996712647,-1.10414996712647,-1.14376593473924
17OV015,OV,0.292572713648892,0.292572713648892,0.960240326964665,0.960240326964665,0,0,0,0,-0.785108788963828,-0.785108788963828,0.832402872513247,0,0,0,0,0,-0.378268057197367,-0.378268057197367,0.483933696514779,0.483933696514779,0,0,0.876239487741091,0.876239487741091,0,-0.766089630254637,-0.986360527456893,-1.1597020775732,-1.1597020775732,-0.425729858182603,-0.425729858182603,0,0,0,0,0.826637933503663,0.826637933503663,-3.32192809488736,0,-1.29004376789251
17OV017,OV,0.516190338175768,0.516190338175768,1.00913345890797,0.53460165412716,0.640555265741712,0.640555265741712,0,0,0.665926123814439,0,0,0,1.20155490931773,1.20155490931773,-0.25388188657098,0.592013612222209,-0.827032153393052,-0.827032153393052,-0.177970910962255,-0.177970910962255,0,0,0,0,0,0.418484181842242,0,0.195895709534456,0.599313266293417,-0.265016480080007,-0.265016480080007,1.14429561541205,1.14429561541205,-0.342238032336672,-0.342238032336672,1.03931797454669,0.452020519856541,-0.193065675635249,-0.193065675635249,-1.0366018248353
17OV018,OV,0.165720498548691,0.348292507496192,0,0.666539354562291,0,0,-0.569053143367531,-0.569053143367531,-0.660118286570938,-0.660118286570938,0.654485160286109,0.181951095284303,0,0,-0.82910942468789,-0.82910942468789,-0.628863906063305,-0.628863906063305,0.35823180410794,0,0,0,0,0,-1.60880156021043,0,-0.72924095288715,0,-0.667517486067476,-1.66483080363028,0,-0.612441148254496,-0.612441148254496,-0.780681925009301,-0.780681925009301,0,0.407629427823772,-0.480466695632708,0,-0.898272181929514
17OV025,OV,0,0.24,0,0,0,0.12,-0.411,-0.411,0.388,0,0.438,0.438,0,0,0,0,0.312,0.312,0,0,0,0,0,0,0,0,0,-0.519,-0.519,-0.144,-0.144,0.63,0,-0.14,-0.14,0,0,-0.201,-0.201,-0.17
17OV027,OV,0,0,0,0,0,0,0,0,0,0,0,0,-0.313681982701156,0,0,0,0,0,0,0,-1.09262863568444,-1.09262863568444,0,0,0,0,0,0,-1.13827374159,-1.33956910533674,0,-0.25719380348018,0,0,0,0,0.228574914647809,-2.79823216474751,0,-1.38152739781176
17OV028,OV,0.256535053395762,0.256535053395762,-0.21682463394715,-0.21682463394715,-0.525653890852373,0.445451810485909,-1.44430897139651,-1.44430897139651,-0.455799101693892,-0.455799101693892,0,0,0,0,-0.478032442288931,-0.190125058290122,0,0,0,0,0,0,1.12377139785033,0,0,-1.10175294553625,0,-0.574245778475216,-0.574245778475216,0,0,0.73067033620926,0,0,0,1.37142058567651,1.37142058567651,-0.629146889241732,-0.629146889241732,-0.533260440786632
17OV029,OV,0,0,-0.916681733667036,-0.916681733667036,0,0,0,0,0.1417022528367,0.1417022528367,-1.0138528590903,-1.0138528590903,0,0,1.32552997977739,1.32552997977739,-0.862799416677523,-0.862799416677523,0,0,0,0,1.03746458131656,-1.02191312459186,-0.977722461622129,0,0,-1.0125105988503,-1.0125105988503,-1.04751389329907,-1.04751389329907,0,0,0,0,0,0,0,0,0
17OV030,OV,0,0,0,0,0,0,0,0,0.647588721966639,0.647588721966639,0.584416412577824,0,0,0,3.27592232146227,3.27592232146227,0,0,0,0,0,0,-0.685469870322862,-0.685469870322862,0,0,-0.798977454885812,-0.708599997692765,-0.708599997692765,-0.645414023709762,0,0.588559451850207,0,0,0,0.545587832019669,0.545587832019669,-0.724120142626601,-0.724120142626601,0
17OV033,OV,0,0.160556231546424,0,0,1.14161483335933,1.14161483335933,-1.14755315511839,-1.14755315511839,0.140681529277858,0.140681529277858,0,0,0,0,-1.16674724779565,-0.0266976833353402,-1.0498575816331,-1.0498575816331,0,0,0,0,0,0,0,-1.09840324961133,0,-0.176159954377836,-1.18120611097622,0,0,0.981317634359379,0,0,0,-1.04519066242577,-1.04519066242577,0,0,0
17OV036,OV,0,0,0,0,0.879902357277706,0.879902357277706,-1.0340935885077,-1.0340935885077,0,0,-1.00183960824501,-1.00183960824501,-1.13074457202351,-1.13074457202351,0.881420568092867,0.881420568092867,0,0,0,0,0,0,0,0,0,0,0,-1.45426208467311,-1.45426208467311,-1.43985619115496,-1.43985619115496,0,0,-0.233992926465237,-0.233992926465237,0,0,0,0,-1.48339013204512
17OV039,OV,0.427800278355528,0.427800278355528,-0.332763367311012,-0.332763367311012,-2.09336004211982,-2.09336004211982,-0.339385121282183,-0.717658053989998,0,0,0,0,0,0,0.549936126224841,0.549936126224841,0,0,-0.356033043334492,-0.356033043334492,0,0,0.341318310081103,0.341318310081103,0.907697607103725,0,-0.975001746708836,-0.894027025292065,-0.894027025292065,0.353512730766651,0.353512730766651,0,0,-0.998138649876896,-0.998138649876896,-1.25266516410415,-1.25266516410415,-0.306486034857271,-0.306486034857271,0.585696611443376
17OV040,OV,0,0,0,0,0,0.427255912002476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.796272186258054,-1.10277759975469,-1.02560891774801,0,0,-0.915990773435583,0,0,0,-0.939756546650873,-0.939756546650873,0,0,0,0,-1.28309732015907
18OV001,OV,0,0,0.557918198543135,0.557918198543135,0,0,0,0,-0.673262569710501,-0.673262569710501,-0.618158159408479,-0.618158159408479,0,0,0,0,-0.692511869474668,-0.692511869474668,0.490464065569932,0.490464065569932,0,0,0,0,0,0,-0.720259464205642,0.498092708401477,0.498092708401477,-0.737194385461467,-0.737194385461467,-0.721467961169121,-0.721467961169121,-0.719051141807301,-0.719051141807301,0.477378625692393,0.477378625692393,0,0,-0.737194385461467
20OV005,OV,-0.521337707414697,0,0,0,0.601212629050642,0.601212629050642,-0.569759910207252,-0.569759910207252,0.776659702753605,0,-0.537432224983628,-0.537432224983628,0,0,1.45915216662176,1.97489997942127,-0.666525227234244,-0.666525227234244,0,0,0,0,2.53237185318858,2.53237185318858,0,-0.663775471380962,0,-0.1701156915395,-1.43309866294336,-0.599559758213961,-0.599559758213961,0,0,-0.8044995083492,-0.8044995083492,0.558360150014345,0.558360150014345,0,0,-0.662401128905258
26OV002,OV,0,0,-0.557924417305782,-0.557924417305782,0,0,-0.505152767975288,-0.505152767975288,0,0,-0.505152767975288,-0.505152767975288,1.07314071482219,1.07314071482219,1.01071694243774,2.84807964473193,0.470496391974217,0.470496391974217,0,0,0,0,0,0,0,0.985281244386735,0.338571698117954,-0.642968182596349,-0.642968182596349,-0.64178169554784,-0.64178169554784,1.46364162837312,1.46364162837312,-0.422452547685881,-0.422452547685881,0.948141587857401,0.948141587857401,-0.503983269943706,-0.503983269943706,-0.626371260948331
26OV008,OV,0.143417045358403,0.143417045358403,0.699784073147722,0.699784073147722,0,-0.264473615245444,0.122554259401852,0.122554259401852,-0.410928433651155,-0.410928433651155,-0.367932766103514,-0.367932766103514,0.644310999279183,0.644310999279183,-0.347134145662481,-0.347134145662481,-0.487693164668362,-0.331266005010771,0.710853682073786,0.129513125427871,-0.429428899045259,-0.429428899045259,1.04919056993936,0.166549790232985,-0.378966101199837,-0.165870504862133,-0.510129339982058,0,0,-0.517623475722913,-0.517623475722913,0.216117791732186,0.216117791732186,0,0,0.194243456336053,0.674292580933648,-1.68239541252611,-1.2100794736766,-1.29644078953634
26OV009,OV,0,0.304273707021129,0,0,0.401054019030815,0.401054019030815,-1.12167662853818,-1.12167662853818,-0.0758139786819596,-0.451818937360849,-0.00548183114440436,-0.00548183114440436,0.907339608328205,0.907339608328205,-0.386359351613692,-0.386359351613692,0,-0.370608842685943,0.225429303465094,0.225429303465094,-0.158639223040943,0,0.254628245341541,0.254628245341541,0,-0.465405064498218,-0.51080149922368,0,-0.491487248400262,-0.517625722413408,-0.517625722413408,-0.406638291482481,-0.406638291482481,0,0,0,0.421428251978566,0.620969687431292,0.620969687431292,-0.565505913409061
26OV011,OV,0.198389422870848,0.198389422870848,0,0,-0.967670137580068,-0.698609583518164,0,0,0.221221927648174,0.221221927648174,0.258433689979575,0.258433689979575,0,0,0,0,0.0701969833549764,-0.251468673603838,0,0,-0.562320671508082,-0.562320671508082,0,0,-0.902996824251435,-0.953151385076299,0,0,0,-1.08705338403019,-1.08705338403019,0,0,-1.14383187092833,-1.14383187092833,0,0,-1.07433717435597,-1.07433717435597,0
26OV013,OV,-0.34319851481258,-0.34319851481258,0.527689892148661,0,0.418737544519397,0.418737544519397,-0.332785030219555,-0.332785030219555,0.427478896571039,0.427478896571039,0.40889813508525,0.40889813508525,0,0,0,0,-0.67274757641251,-0.67274757641251,0,0,0,0.278242225195533,-0.335098256866932,-0.335098256866932,-0.233779145304126,-0.720803696387192,0,-0.742517587982258,-0.742517587982258,0,0,-0.373339761047373,-0.373339761047373,0,-1.10975644354348,0.547230832513875,0.547230832513875,-0.402404275121302,-0.402404275121302,-0.447911036658647
C3L-00017,PDA,0,1.02866758809248,0,0,0,0,0,0,0,0,-0.696765570364949,-0.696765570364949,0.667674682690275,0.667674682690275,0,0,0.215514280142879,0.215514280142879,0,0,0,0,-0.741939629272873,0,0,0,0.292448252550391,0,0,-0.788083887598166,-0.788083887598166,0,0,0,0,0,0,-0.31413570346674,-0.31413570346674,-0.717729292118556
C3L-00102,PDA,0,0,0,0,0,0,0,0,0,0,0,0,0.488179917456285,0.488179917456285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.466824704781778
C3L-00277,PDA,0,0,0,0,0,0,0,0,0.278801633323738,0.278801633323738,0,0,0.817051541466706,0.817051541466706,-1.1967757736952,-0.0549379925439968,0,0,0,0,0,0,-0.0464137864627788,-1.03195532189106,0.661555563549643,0.718569047684895,0,0,0,0,0,0.986597680510373,0.986597680510373,0,0,0,0,0,0,0
C3L-00589,PDA,0,0.712476886447838,0,0,-0.8009112663376,0,-0.342592316727089,-0.342592316727089,0,0,0.326628094742543,0,0.453205001789959,0.453205001789959,0.346534227775453,0.346534227775453,0.712476886447838,0.712476886447838,0,0,0,0,0,0,0.472114818222791,0,0.311589686560908,0.472114818222791,0.472114818222791,0,0,0,0,0,0,0,0,0,0,0
C3L-00598,PDA,0,0,0,0,0,0,0,0,0,0,0,-1.19523029789367,-0.581246524275425,-0.581246524275425,0,0,-1.40778115068067,-1.40778115068067,0,0,0,0,-0.116801889426213,-1.38111475508959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3L-00599,PDA,0,1.03540203134273,0,0,0,0,0,0,-0.596584134464985,-0.596584134464985,0,0,0,0,0,0,-0.590532388342013,0,0,0,0,0,0,0,0.866029342089376,0,0,0,0,0,0,-0.590532388342013,-0.590532388342013,0,0,0,0,2.0976505089804,0,0
C3L-00622,PDA,0,0,0,0,-1.06850934180832,0,0,0,0,0,-1.00054308466215,-1.00054308466215,0,0,0.172520617926599,0.726407690406822,-0.666031571480407,-0.666031571480407,0,0,0,0,-0.653923476147705,-0.653923476147705,0,0,0,0,0,0,0,-1.38177154252036,-1.38177154252036,0,0,-0.900027141665056,0,0,0,0
C3L-00625,PDA,-1.02936990268765,-1.02936990268765,0,0,0,0,0,0,0,0,0,0,0,0,-1.20240645037638,-0.0955794021303213,0,-1.30512977108252,0,0,0,0,0,0,0,0.6823923561279,0,0,0,-1.03469466406289,-1.03469466406289,0,0,0,0,-1.25602822335748,0.865794515538775,0,0,0
C3L-00819,PDA,0,0.490858670906593,0,0,-1.42619291522474,0.574778448288721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.07263550156121,-1.07263550156121,0
C3L-00928,PDA,0,0,0,0,-0.961527984990749,0,0,-1.32537490105865,0,0,0,0,0,0,0,0,-0.689684720198727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.589010511280246,0.589010511280246,0,0,0,0,1.77488943807064,0,-0.863483664073969
C3L-01031,PDA,-0.360947327539551,0.119095775327805,0,0,0,0,0,0,0.460996188293953,0.460996188293953,0,-0.310771957471856,0.407852116043221,0.407852116043221,0,0,-0.441663904672546,-0.441663904672546,0,0,0.15523682902418,0.15523682902418,0.605576833733999,0.245113968884867,0.556454610882882,0,-0.428363420579098,0,0,0,0,0.703926389753737,0.703926389753737,0,0.312505006811514,-0.450001642634041,0.466417677257992,-0.185780765272208,-0.185780765272208,-0.167134552546154
C3L-01037,PDA,0,0,0,0,0,0,0,0,0,0,-0.777332346876302,-0.777332346876302,0,0,0.198034897224345,0.712337110477337,0,0,0,0,0,0,0,0,-0.90750939583743,0.799621534454985,0,0,0,0,0,-1.31994608578844,-1.31994608578844,0,0,0,0,0,0,0
C3L-01051,PDA,-0.490217644266194,0.020258464630912,0,0,-0.678264860656093,-0.678264860656093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.722259755735064,-0.722259755735064,0,0,0,-0.678264860656093,0,0.43121979707741,0.43121979707741,-0.654275664073436,-0.654275664073436,-0.737165530547911,-0.737165530547911,-0.692811614728354,0,0.41171157851703,0.41171157851703,-0.392484046286777,-0.392484046286777,0
C3L-01124,PDA,0,0,0,0,-0.221302919003519,-0.221302919003519,-0.231982829491829,-0.231982829491829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.175835604847011,0,0,0,0,0,-0.190937341952792,-0.190937341952792,0,0,0,0,0.785079964862805,0,0
C3L-01328,PDA,0,0.93923118660389,0,0,0,0,0,0,0.71841261718369,0.71841261718369,-0.762224925038956,-0.762224925038956,0,0,0.50495289951839,0.50495289951839,-0.801999854628796,-0.801999854628796,-0.501381299943155,0,0,0,0,0,-0.873795697906072,0.572294381036334,0,0,0,0,0,0,0,0,0,-0.385450179288888,-0.385450179288888,0,0,-0.405641759770871
C3L-01453,PDA,0,0,0,0,-1.30747972121377,0,0,0,0,0,-1.49930381033023,-1.49930381033023,0,0,0.952635205463749,0.952635205463749,-1.20722613344123,-1.20722613344123,0,0,0,0,0,0,0,-1.42352456196783,0,0,0,0,0,0,-0.917896311025627,0,0.7890125718673,0.475725340617376,0.475725340617376,2.44696882093413,0,-0.545767062653881
C3L-01598,PDA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.28064745291816,-1.28064745291816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.21399927506694,0,0,0,0,0,0
C3L-01637,PDA,0,0,0,0,0,0,0,0,0,0,-1.4580743711545,-1.4580743711545,-3.32192809488736,-3.32192809488736,0,0,-1.4281064789377,-1.4281064789377,0,0,0,0,0,0,0,0,-1.45053166530428,0,0,0,0,-1.58367567101358,-1.58367567101358,0,0,0,0,-1.51968261398386,-1.51968261398386,0
C3L-01662,PDA,0.815676880442588,0.815676880442588,0.344149813036045,0.344149813036045,0,0,0,0,0,0,0.344149813036045,0.344149813036045,-0.03635791124794,-0.667144017196516,0,0,0,0,0.741208914642611,0,0,0,0,0,0.549711615460417,0.332948708474735,0,0,0.637509055140909,0,0,-0.400933890592667,-0.400933890592667,0,0,0.750638508968108,0.750638508968108,0,0,0
C3L-01687,PDA,0,0,0,0,-0.488765389719931,-0.488765389719931,0,0,0,0,-1.21970258136885,-1.21970258136885,0,0,0,0,-1.38798927746038,0,0,0,0,0,0,0,0,-0.607359246546574,0,0,0,0,0,1.17904013876442,1.17904013876442,-1.63403047535004,-0.785417478732761,0,0,-0.699146215673088,-0.699146215673088,-1.38062992845616
C3L-01689,PDA,0,0,0,0,-1.19050795273437,0,0,0,0,0,0,0,0,0,0,0,-0.485646343806901,0,0,0,0,0,0,0,0,-0.368064831486727,0,0,0,0,0,-0.384456884280107,-0.384456884280107,0,0,0,0,0.951341191112463,-1.56230688316831,-0.895270176187796
C3L-01703,PDA,-1.09672945341846,0,0,0,-1.0132459927518,0,0,0,0,0,-1.53175619520499,-1.53175619520499,0,0,0,0,0,0,-0.693939080902515,-0.693939080902515,0,0,0,0,0,0,0,0,0,-1.67590030275476,-1.67590030275476,-1.51928764191476,-1.51928764191476,0,0,0,0,-1.68968976498121,-1.68968976498121,-1.27794032626453
C3L-01971,PDA,0,0,0,0,0.450187894262887,0.450187894262887,0,0,0.467390430855534,0.467390430855534,-0.626522109554746,-0.626522109554746,0.558729432980334,0.558729432980334,0.246925119681727,0.665023061179405,0,0,0,0,0.518283911689841,0.518283911689841,0.511077548765561,0.511077548765561,-0.866233831823145,0.542154891898744,-0.638839544829505,0.425399198374721,0.425399198374721,0,0,-0.461870525754328,-0.461870525754328,0,0,-0.542447311303951,0.375041627931823,1.02658746123279,-0.991364988573346,-0.757837925225984
C3L-02109,PDA,0,0.732681484588298,-1.20710914720524,0,0,0,0,0,0,0,0,0,0,0,-1.00718241534205,0.356210484343735,0,0,0,0,0,0,0,0,0.642197346988722,0,0,0,0,0,0,-1.13572598291405,-1.13572598291405,0,0,-1.2338274147644,0,0,0,0
C3L-02115,PDA,0,0,0,0,0,0,0,0,0,0,0,0,0.214066498980057,0.214066498980057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3L-02116,PDA,-1.56057551506653,0.183059574093461,0,0,0,0,0,0,0,0,-0.609410609838902,-0.609410609838902,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.970734685675612,0.57436713816158,0,0,0,0,0,0,-1.05525859843036,-1.05525859843036,0,0,-1.46818319529937,-1.46818319529937,0
C3L-02118,PDA,0,0,0,0,0.440421940473748,0.440421940473748,0,0,-0.607093628732383,0,0,0,0.535566229870261,0.535566229870261,-0.693796579466328,1.0655349879872,0,0,0,0,0.523125196884759,0.523125196884759,0.596707678259442,-0.693796579466328,-0.772609055582092,0.456581362781538,0,0,0,-0.816589300913507,0,0,0,0,0,0.679501940116821,0.679501940116821,0,0,0
C3L-02463,PDA,0,0,0,0,0,0,0,0,0,0,0,-1.07990319570158,0,0,0,0,-1.5407762612121,-1.5407762612121,0,0,0,0,0,0,0,0,0,0,0,-1.26521440909471,-1.26521440909471,-1.29254727573457,-1.29254727573457,0,0,0,0,2.65808209237162,0,0
C3L-02604,PDA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.459,0,0,0,0,0,0,-0.202,-0.202,-0.56,-0.56,-0.124,-0.124,0,0,0.636,0,-0.465
C3L-02606,PDA,0,0,0,0,-0.41584644432607,0,-0.505535835949712,-0.505535835949712,1.314486964593,0,0,0,0,0,0.459010302210756,0.459010302210756,-0.869100384175983,-0.869100384175983,0,0,0,0,0,0,0,0,-0.599879737475783,0,0,0,0,0,0,-0.672710249016737,0,0.404936985026018,0.404936985026018,0,0,0
C3L-02610,PDA,0,0,0.540812331034099,0,0,0,-1.40546515769819,-1.40546515769819,0,0,0,0,0.403816952135697,-1.20091732928826,0,0,-1.45581308480707,-1.45581308480707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.752415284348701,-0.752415284348701,-0.539517166594326
C3L-02613,PDA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.12297024852306,-1.12297024852306,-1.17349696048927,0,-0.255887946618548,0,0,-1.13048154478124,0,0,0,-0.327766988536438,-0.327766988536438,0,0,0,0,0
C3L-02701,PDA,0,0,0.489089291452591,0.489089291452591,-1.20591306817393,-1.20591306817393,0,0,0,0,0,0,0,0,0.817866572934413,0.817866572934413,0,0,0,0,0,0,0,0,-1.45035389437026,0,0,0,0,0.590935629889069,0.590935629889069,0,0,0,0,0,0,0,0,0
C3L-02809,PDA,0,0,0.377076591966342,0.377076591966342,-0.348953574117953,0,0,0,0.499558612843223,0.499558612843223,0,0,0.501351771244726,0,1.04650730200215,1.04650730200215,-0.635052375076879,-0.635052375076879,0,0,-0.605082630808194,0,0.506725343785551,-0.488954411390342,0.4067587171878,0.428837863443086,0,0,0,0,0,-0.520055689548594,-0.520055689548594,0,0,0.403063788139924,0.403063788139924,1.89509489905847,0,0
C3L-02890,PDA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.496109953847816,0.496109953847816,-0.692009502224407,0,0,0,0,0,0,-0.823774091313702,-0.823774091313702,0,0,0,0,-0.541653740063642,-0.541653740063642,0
C3L-02897,PDA,1.01273077916348,1.01273077916348,0,0,0,0,-1.64615690230168,-1.64615690230168,0,0,0,0,0,0,0,0,-1.04144001364082,-1.04144001364082,0,0,0,0,-1.13851078683247,-1.13851078683247,0,-1.54201105248095,0,0,0,0,0,-1.4716858973174,-1.4716858973174,0,0,0,0,0,0,0
C3L-02899,PDA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.466384716466258,0,0,0,0,0,-0.905195645818757,-0.905195645818757,0,0,0,0,-2.28108845110117,0,0
C3L-03123,PDA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.86648005780496,0,0,0,0,0,0,-0.640448768016476,-0.640448768016476,-2.4895488145542,-2.4895488145542,0,0,0,0,1.75617623387977,-0.713486177237631,0
C3L-03356,PDA,0,0,0,0,0,0,-0.20532722252745,-0.20532722252745,0,0,0,0,0,0,0.196299049411843,0.196299049411843,-0.139580235067797,0,0,0,0,0,-0.179965625648923,0,-0.193902836032914,0,-0.201516959428863,0,0,0,0,-0.242271302986178,-0.242271302986178,0,0,0,0,0,0,0
C3L-03388,PDA,1.2172910638667,1.2172910638667,0,0,0,0,-1.89241773670442,-1.89241773670442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.37131291961406,-0.98512339641145,0,0,-1.63540373786593,0,0,0,0,-0.897586480740196,0,0,0,-1.49885127425046,-1.49885127425046,-2.04453923423125
C3L-03628,PDA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.710988206412753,-0.710988206412753,0,0,0,0,0,0,0.440317727914951,0,0,0,0,0,0,0,0,0,0,-0.63273606792449,0.463442848573705,0,0,0
C3L-03630,PDA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.38537624946669,-1.38537624946669,0,0,0,0,0,0,0
C3L-03635,PDA,0,0,0.254441112029696,0.254441112029696,-0.302116150796429,-0.302116150796429,0,0,0,0,0,0,1.09084845423568,0,0,0,-0.451990148629144,-0.451990148629144,0,0,0,0,0.622100127125502,0,0.263012338870669,0.328540970520932,0,0,0,-0.588172794900623,-0.588172794900623,-0.364739195650855,-0.364739195650855,0,0,0.288564782244947,0.288564782244947,-0.519017661254065,-0.519017661254065,0
C3L-03639,PDA,0.559427909392669,0.559427909392669,0,0,0,0,0.648711959886466,0,0,0,0.416867924261269,0,1.11991775659888,0,0,0,0,0,0.773242184557089,0,0,0,0.241309084898392,0.241309084898392,0.62218048670524,0.739101107283911,0,0,0,0,0,1.23151106804523,0,0,0,0.6715364022942,0.6715364022942,0,0,0.504651121834414
C3L-03743,PDA,0,0,0,0,-0.481993879619871,0.34151835979889,0,0,0,0,0,0,0,0,0.0418069472039276,0.431276785702388,-0.715331002938994,-0.715331002938994,-0.511198158810883,0,0.502200912551776,0.502200912551776,0.935074424041438,0.491828621165618,0.327603616538908,-0.806716979334579,0,-1.33109339682393,-1.33109339682393,0,0,0,0,0.296684144712268,0.823973412105139,0.347060295792832,0.347060295792832,1.66592293572618,-0.961150456360125,-0.816609517220566
C3L-04027,PDA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.395128679955293,0,0,0,-0.358321949779946,0,0,0,0,0,0,-0.319341317218762,-0.319341317218762,0,0,0,0,0
C3L-04072,PDA,0,0,0,0,0.323384051436331,0.323384051436331,-0.752757312737364,-0.752757312737364,0.535064769615916,0.535064769615916,-0.859873524711811,-0.298595707552568,0.536990614674512,0.536990614674512,-0.635405524386172,-0.635405524386172,-0.898030220631772,-0.898030220631772,0.519613265870989,0.519613265870989,0,0,2.12882180184878,0.451049684601696,0,0,0,0.515737870449406,0.515737870449406,0,0,-1.16364926289795,-1.16364926289795,-0.24876150865793,-0.24876150865793,-0.898030220631772,0.482591147151195,-0.574570090134788,-0.574570090134788,0.433156548221813
C3L-04080,PDA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.688498849472546,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.55390972715665,-1.55390972715665,-1.95594364441104,-1.95594364441104,-1.04971959835247,-1.04971959835247,0,0,0.341583051106357,-1.66931019101178,0
C3L-04475,PDA,0,0,0,0,-1.03437916810929,0,0,0,0,0,0,-1.11620654434033,0,0,-0.831740737186212,0,-1.21120699561568,-1.21120699561568,0,0,-1.03437916810929,0,0,-0.994940876803189,0,0,0,0,0,-1.01849069064846,-1.01849069064846,-0.582439534970724,-0.582439534970724,0,0,0,0,-1.67139619012605,-1.67139619012605,0
C3L-04479,PDA,0,0,0,0,0,0,0,0,0,0,0,-0.636176039981166,0,0,0,0,-0.736978663280788,-0.736978663280788,0,0,0,0,0,0,0,0.344923648134901,0,0,0,0,0,-0.81393416972167,-0.81393416972167,0,0,-0.784693337255736,0.407367131429221,0,0,0
