"","Cytoband","Coefficients","T_val","P_val","cnv_type","Event","Chromosome","Arm","ChrArm","-signedlog(P.adj)","cnv_status","TumorType","CellType"
"4547","22q12.2",0.443507463858129,1.08002604413004,0.283016366224015,"con","ALL","22","q","22q",0.185229387515331,-1,"LUAD","NK"
"4548","22q12.3",0.330663938883129,0.841447159756416,0.402327709713022,"con","ALL","22","q","22q",0.128383529640221,-1,"LUAD","NK"
"4549","22q13.1",0.162351683536046,0.456286755501556,0.649282989362672,"con","ALL","22","q","22q",0.00527096225736,-1,"LUAD","NK"
"4550","22q13.2",0.168666631487808,0.467784656265113,0.641069364171117,"con","ALL","22","q","22q",0.00527096225736,-1,"LUAD","NK"
"4551","22q13.31",0.31178067571241,0.866547621589482,0.3884942689445,"con","ALL","22","q","22q",0.129683638471012,-1,"LUAD","NK"
"4552","22q13.33",0.3161404519117,0.881188886634784,0.380562816149128,"con","ALL","22","q","22q",0.129683638471012,-1,"LUAD","NK"
"4553","1p36.33",-0.141188935403701,-1.31324507211238,0.192438718725554,"con","ALL","1","p","1p",0,1,"LUAD","plasma_cell"
"4554","1p36.32",-0.156210061072024,-1.39868011088063,0.165345530081912,"con","ALL","1","p","1p",0,1,"LUAD","plasma_cell"
"4555","1p36.31",-0.167108386942517,-1.46155147471047,0.14734698749412,"con","ALL","1","p","1p",0,1,"LUAD","plasma_cell"
"4556","1p36.23",-0.193356346868457,-1.63118863706666,0.106345148168041,"con","ALL","1","p","1p",0,1,"LUAD","plasma_cell"
"4557","1p36.22",-0.236669505885644,-1.78113898754672,0.0782634619047452,"con","ALL","1","p","1p",0,1,"LUAD","plasma_cell"
"4558","1p36.21",-0.242012547729328,-1.7140893797288,0.089954410760198,"con","ALL","1","p","1p",0,1,"LUAD","plasma_cell"
"4559","1p36.13",-0.228195081163255,-1.5469974972866,0.125373148566854,"con","ALL","1","p","1p",0,1,"LUAD","plasma_cell"
"4560","1p36.12",-0.207994116686194,-1.37991578503646,0.17103104166539,"con","ALL","1","p","1p",0,1,"LUAD","plasma_cell"
"4561","1p36.11",-0.152247193534551,-0.956609455350143,0.341327001703968,"con","ALL","1","p","1p",0,1,"LUAD","plasma_cell"
"4562","1p35.3",-0.142351876429782,-0.795939937551083,0.428161342081069,"con","ALL","1","p","1p",0,1,"LUAD","plasma_cell"
"4563","1p35.2",-0.120999199506398,-0.671758794235911,0.503457993558988,"con","ALL","1","p","1p",0,1,"LUAD","plasma_cell"
"4564","1p35.1",-0.0901971583758999,-0.510601515279611,0.610880263635553,"con","ALL","1","p","1p",0,1,"LUAD","plasma_cell"
"4565","1p34.3",-0.0040470531444213,-0.0251094820704541,0.980023227384582,"con","ALL","1","p","1p",0,1,"LUAD","plasma_cell"
"4566","1p34.2",0.0257434208712987,0.180828380938665,0.856908870650276,"con","ALL","1","p","1p",0,1,"LUAD","plasma_cell"
"4567","1p34.1",0.0347034922515704,0.266809320029215,0.790226359094952,"con","ALL","1","p","1p",0,1,"LUAD","plasma_cell"
"4568","1p33",0.0454832306292823,0.344554708910265,0.731232993789766,"con","ALL","1","p","1p",0,1,"LUAD","plasma_cell"
"4569","1p32.3",0.0212363624273682,0.151220800893518,0.880139981997346,"con","ALL","1","p","1p",0,1,"LUAD","plasma_cell"
"4570","1p32.1",-0.0078513593624914,-0.0546054763473092,0.956573809433099,"con","ALL","1","p","1p",0,1,"LUAD","plasma_cell"
"4571","1p31.3",0.0120922398073247,0.0781571544272416,0.937876547835365,"con","ALL","1","p","1p",0,1,"LUAD","plasma_cell"
"4572","1p31.1",0.0358438925681317,0.211177670026346,0.833226074257932,"con","ALL","1","p","1p",0,1,"LUAD","plasma_cell"
"4573","1p22.3",0.105053114324809,0.597315451882597,1,"con","ALL","1","p","1p",0,-1,"LUAD","plasma_cell"
"4574","1p22.2",0.117206582045177,0.672566942564947,0.502945987500877,"con","ALL","1","p","1p",0,-1,"LUAD","plasma_cell"
"4575","1p22.1",0.121536567657171,0.682483977485211,0.496685851224443,"con","ALL","1","p","1p",0,-1,"LUAD","plasma_cell"
"4576","1p21.3",0.125462983175629,0.664827169379908,0.507861026105046,"con","ALL","1","p","1p",0,-1,"LUAD","plasma_cell"
"4577","1p21.2",0.120063143052658,0.597756895875482,0.551503307502328,"con","ALL","1","p","1p",0,-1,"LUAD","plasma_cell"
"4578","1p13.3",0.0761680653919652,0.276843125167058,1,"con","ALL","1","p","1p",0,-1,"LUAD","plasma_cell"
"4579","1p13.2",0.117400410286448,0.366650154715982,1,"con","ALL","1","p","1p",0,1,"LUAD","plasma_cell"
"4580","1p13.1",0.204982021502917,0.781279384763105,0.436688548077487,"con","ALL","1","p","1p",0,1,"LUAD","plasma_cell"
"4581","1p12",0.245842573253506,1.0660620865866,0.289247108591105,"con","ALL","1","p","1p",0,1,"LUAD","plasma_cell"
"4582","1q21.1",0.242479629392974,1.19025120828435,0.237077821212192,"con","ALL","1","q","1q",0,1,"LUAD","plasma_cell"
"4583","1q21.2",0.193228155820671,1.19388499305123,0.235660298645644,"con","ALL","1","q","1q",0,1,"LUAD","plasma_cell"
"4584","1q21.3",0.0697938896208586,0.680392790482176,0.498002391542127,"con","ALL","1","q","1q",0,1,"LUAD","plasma_cell"
"4585","1q22",0.0170929912198448,0.203978629864325,0.838830732242571,"con","ALL","1","q","1q",0,1,"LUAD","plasma_cell"
"4586","1q23.1",0.00182350415945392,0.021180442459951,0.983148603018861,"con","ALL","1","q","1q",0,1,"LUAD","plasma_cell"
"4587","1q23.2",-0.00986115059271188,-0.113107890779025,0.910196935392785,"con","ALL","1","q","1q",0,1,"LUAD","plasma_cell"
"4588","1q23.3",-0.0306616254383019,-0.334256899351109,0.738963368326399,"con","ALL","1","q","1q",0,1,"LUAD","plasma_cell"
"4589","1q24.1",-0.0563048784404126,-0.587925004635365,0.558054996832258,"con","ALL","1","q","1q",0,1,"LUAD","plasma_cell"
"4590","1q24.2",-0.0692112412342113,-0.709224323532224,0.480018546750415,"con","ALL","1","q","1q",0,1,"LUAD","plasma_cell"
"4591","1q24.3",-0.0909644012638596,-0.921402821025614,0.359303496529545,"con","ALL","1","q","1q",0,1,"LUAD","plasma_cell"
"4592","1q25.1",-0.119473191452197,-1.1909950087586,0.236787170538992,"con","ALL","1","q","1q",0,1,"LUAD","plasma_cell"
"4593","1q25.2",-0.141687950214219,-1.41639612043954,0.16011146005809,"con","ALL","1","q","1q",0,1,"LUAD","plasma_cell"
"4594","1q25.3",-0.157505215458138,-1.57306782861139,0.119212148524404,"con","ALL","1","q","1q",0,1,"LUAD","plasma_cell"
"4595","1q31.1",-0.166266697437609,-1.65657617996285,0.101087646132714,"con","ALL","1","q","1q",0,1,"LUAD","plasma_cell"
"4596","1q31.2",-0.168323062445573,-1.68506074512292,0.0954415030434037,"con","ALL","1","q","1q",0,1,"LUAD","plasma_cell"
"4597","1q32.1",-0.169651694121493,-1.72767842658916,0.0874759406958244,"con","ALL","1","q","1q",0,1,"LUAD","plasma_cell"
"4598","1q32.2",-0.168369803504606,-1.68915438030474,0.0946515861201772,"con","ALL","1","q","1q",0,1,"LUAD","plasma_cell"
"4599","1q32.3",-0.16730775580019,-1.61831684675695,0.109093775926058,"con","ALL","1","q","1q",0,1,"LUAD","plasma_cell"
"4600","1q41",-0.151989718175804,-1.43263656952156,0.155426089930204,"con","ALL","1","q","1q",0,1,"LUAD","plasma_cell"
"4601","1q42.11",-0.146990284464361,-1.36627227822,0.175257566894912,"con","ALL","1","q","1q",0,1,"LUAD","plasma_cell"
"4602","1q42.12",-0.14477054329923,-1.32418286360783,0.188795454388972,"con","ALL","1","q","1q",0,1,"LUAD","plasma_cell"
"4603","1q42.13",-0.144414761053216,-1.28679893938021,0.201464336674254,"con","ALL","1","q","1q",0,1,"LUAD","plasma_cell"
"4604","1q42.2",-0.14053808401274,-1.23653398984998,0.219477318550994,"con","ALL","1","q","1q",0,1,"LUAD","plasma_cell"
"4605","1q42.3",-0.138817252750919,-1.22517047392209,0.22370773914602,"con","ALL","1","q","1q",0,1,"LUAD","plasma_cell"
"4606","1q43",-0.138632623370965,-1.22032934197184,0.22552789988551,"con","ALL","1","q","1q",0,1,"LUAD","plasma_cell"
"4607","1q44",-0.136045476400876,-1.20927444081519,0.229724554144462,"con","ALL","1","q","1q",0,1,"LUAD","plasma_cell"
"4608","2p25.3",0.217937078136379,1.12964084701698,0.26162937834769,"con","ALL","2","p","2p",0,1,"LUAD","plasma_cell"
"4609","2p25.1",0.214591629897623,0.991855949223711,0.323926999287447,"con","ALL","2","p","2p",0,1,"LUAD","plasma_cell"
"4610","2p24.1",0.17343960860523,0.724502436430356,0.470636621582982,"con","ALL","2","p","2p",0,1,"LUAD","plasma_cell"
"4611","2p23.3",0.083712023522493,0.309547533647338,1,"con","ALL","2","p","2p",0,1,"LUAD","plasma_cell"
"4612","2p23.2",-0.0716861504421517,-0.246476636825683,1,"con","ALL","2","p","2p",0,1,"LUAD","plasma_cell"
"4613","2p22.3",-0.0962332249691975,-0.333986011818744,1,"con","ALL","2","p","2p",0,1,"LUAD","plasma_cell"
"4614","2p22.2",-0.134896404330399,-0.495090657171487,1,"con","ALL","2","p","2p",0,1,"LUAD","plasma_cell"
"4615","2p22.1",-0.148501697938001,-0.586050876405863,1,"con","ALL","2","p","2p",0,1,"LUAD","plasma_cell"
"4616","2p21",-0.0732107581905343,-0.301656266901887,1,"con","ALL","2","p","2p",0,-1,"LUAD","plasma_cell"
"4617","2p16.2",-0.0900344972578969,-0.398887694134897,1,"con","ALL","2","p","2p",0,-1,"LUAD","plasma_cell"
"4618","2p16.1",-0.10148493030557,-0.461100487291923,1,"con","ALL","2","p","2p",0,-1,"LUAD","plasma_cell"
"4619","2p15",-0.0632429204701233,-0.298451915654732,1,"con","ALL","2","p","2p",0,1,"LUAD","plasma_cell"
"4620","2p14",-0.0493043603327133,-0.23225698645351,1,"con","ALL","2","p","2p",0,1,"LUAD","plasma_cell"
"4621","2p13.3",-0.0622985080673365,-0.290381331004707,1,"con","ALL","2","p","2p",0,1,"LUAD","plasma_cell"
"4622","2p13.2",-0.0522382272212023,-0.237507807747841,1,"con","ALL","2","p","2p",0,1,"LUAD","plasma_cell"
"4623","2p13.1",-0.0104217394527774,-0.0451893153204692,1,"con","ALL","2","p","2p",0,1,"LUAD","plasma_cell"
"4624","2p12",0.0167724064840502,0.0694258334459507,1,"con","ALL","2","p","2p",0,1,"LUAD","plasma_cell"
"4625","2p11.2",-0.0360588118682427,-0.146519388971818,1,"con","ALL","2","p","2p",0,1,"LUAD","plasma_cell"
"4626","2q11.1",-0.108367594730838,-0.431983420419944,1,"con","ALL","2","q","2q",0,1,"LUAD","plasma_cell"
"4627","2q11.2",-0.137637396161484,-0.518614303128146,1,"con","ALL","2","q","2q",0,1,"LUAD","plasma_cell"
"4628","2q12.2",-0.178180343649296,-0.638967724033108,1,"con","ALL","2","q","2q",0,1,"LUAD","plasma_cell"
"4629","2q12.3",-0.191418821424627,-0.681939366621119,1,"con","ALL","2","q","2q",0,1,"LUAD","plasma_cell"
"4630","2q13",-0.193442136367275,-0.684241217019556,1,"con","ALL","2","q","2q",0,1,"LUAD","plasma_cell"
"4631","2q14.1",-0.199090646526672,-0.701711340656827,1,"con","ALL","2","q","2q",0,1,"LUAD","plasma_cell"
"4632","2q14.2",-0.171744078220111,-0.59622971781448,1,"con","ALL","2","q","2q",0,1,"LUAD","plasma_cell"
"4633","2q14.3",-0.127566082061506,-0.453694357212233,1,"con","ALL","2","q","2q",0,1,"LUAD","plasma_cell"
"4634","2q21.1",-0.0448318562280675,-0.158023882130097,1,"con","ALL","2","q","2q",0,1,"LUAD","plasma_cell"
"4635","2q21.3",0.0186527845720011,0.0675873750146091,1,"con","ALL","2","q","2q",0,1,"LUAD","plasma_cell"
"4636","2q23.2",0.0411373891072693,0.150579652984756,1,"con","ALL","2","q","2q",0,1,"LUAD","plasma_cell"
"4637","2q23.3",0.0292249545596823,0.107290087309526,1,"con","ALL","2","q","2q",0,1,"LUAD","plasma_cell"
"4638","2q24.2",0.00894969036341024,0.03285206495098,1,"con","ALL","2","q","2q",0,1,"LUAD","plasma_cell"
"4639","2q31.1",-0.00690329180976533,-0.0253157292653559,1,"con","ALL","2","q","2q",0,1,"LUAD","plasma_cell"
"4640","2q31.2",0.0505808288499908,0.169160573663653,1,"con","ALL","2","q","2q",0,1,"LUAD","plasma_cell"
"4641","2q31.3",0.0724120756967451,0.236409942074487,1,"con","ALL","2","q","2q",0,1,"LUAD","plasma_cell"
"4642","2q32.1",0.103548091319943,0.332104439912511,1,"con","ALL","2","q","2q",0,1,"LUAD","plasma_cell"
"4643","2q32.3",0.129355606949244,0.409881174854209,1,"con","ALL","2","q","2q",0,1,"LUAD","plasma_cell"
"4644","2q33.1",0.252879938661847,0.742795770702907,1,"con","ALL","2","q","2q",0,1,"LUAD","plasma_cell"
"4645","2q33.2",0.318477282576781,0.897603418398,1,"con","ALL","2","q","2q",0,1,"LUAD","plasma_cell"
"4646","2q34",0.34958820208534,1.08345643121476,1,"con","ALL","2","q","2q",0,1,"LUAD","plasma_cell"
"4647","2q35",0.397798370923281,1.35667027910877,1,"con","ALL","2","q","2q",0,1,"LUAD","plasma_cell"
"4648","2q36.1",0.374460064262536,1.41187294175239,0.161435538997573,"con","ALL","2","q","2q",0,1,"LUAD","plasma_cell"
"4649","2q36.3",0.341911780664022,1.32526274172391,0.18843858189147,"con","ALL","2","q","2q",0,1,"LUAD","plasma_cell"
"4650","2q37.1",0.345769645602782,1.46116614616981,0.147452464012912,"con","ALL","2","q","2q",0,1,"LUAD","plasma_cell"
"4651","2q37.3",0.33238377754218,1.51611663426924,0.132994442331049,"con","ALL","2","q","2q",0,1,"LUAD","plasma_cell"
"4652","3p26.2",-0.0466767279227415,-0.310602341693078,0.756821126731022,"con","ALL","3","p","3p",0,-1,"LUAD","plasma_cell"
"4653","3p26.1",-0.0466457816854332,-0.31159848795735,0.756066350096285,"con","ALL","3","p","3p",0,-1,"LUAD","plasma_cell"
"4654","3p25.3",-0.0290275933571861,-0.197482416439068,0.843895372040272,"con","ALL","3","p","3p",0,-1,"LUAD","plasma_cell"
"4655","3p25.2",-0.0117911680157476,-0.0811933783138638,0.935468452992271,"con","ALL","3","p","3p",0,-1,"LUAD","plasma_cell"
"4656","3p25.1",-0.00923978683115117,-0.0642701164613127,0.948897684419084,"con","ALL","3","p","3p",0,-1,"LUAD","plasma_cell"
"4657","3p24.3",0.000788914868708739,0.00568236919499081,0.995478726314623,"con","ALL","3","p","3p",0,-1,"LUAD","plasma_cell"
"4658","3p24.2",0.00629741788269772,0.0456450782755867,0.963694267041216,"con","ALL","3","p","3p",0,-1,"LUAD","plasma_cell"
"4659","3p24.1",0.0134340727817424,0.0985835471488502,0.921688171988156,"con","ALL","3","p","3p",0,-1,"LUAD","plasma_cell"
"4660","3p23",0.0288244783513508,0.212408362365574,0.83226879865124,"con","ALL","3","p","3p",0,-1,"LUAD","plasma_cell"
"4661","3p22.3",0.0493499582655857,0.363135237111618,0.717355370513373,"con","ALL","3","p","3p",0,-1,"LUAD","plasma_cell"
"4662","3p22.2",0.0801248657207279,0.585014103389891,0.560002096216055,"con","ALL","3","p","3p",0,-1,"LUAD","plasma_cell"
"4663","3p22.1",0.112763643894516,0.802026839750153,0.424650081470628,"con","ALL","3","p","3p",0,-1,"LUAD","plasma_cell"
"4664","3p21.33",0.155154111978828,1.06722448479466,0.288724886964122,"con","ALL","3","p","3p",0,-1,"LUAD","plasma_cell"
"4665","3p21.31",0.259560066664076,1.60216075241324,0.112624254722508,"con","ALL","3","p","3p",0,-1,"LUAD","plasma_cell"
"4666","3p21.2",0.295848381353485,1.52620018087977,1,"con","ALL","3","p","3p",0,-1,"LUAD","plasma_cell"
"4667","3p21.1",0.344453773106284,1.57748479689959,1,"con","ALL","3","p","3p",0,-1,"LUAD","plasma_cell"
"4668","3p14.3",0.412305128893366,1.73169303471581,1,"con","ALL","3","p","3p",0,-1,"LUAD","plasma_cell"
"4669","3p14.1",0.477760022648909,1.91659274244064,1,"con","ALL","3","p","3p",0,-1,"LUAD","plasma_cell"
"4670","3p13",0.464984060288739,1.86123784257531,1,"con","ALL","3","p","3p",0,-1,"LUAD","plasma_cell"
"4671","3p11.2",0.429941611958991,1.67738435759974,1,"con","ALL","3","p","3p",0,-1,"LUAD","plasma_cell"
"4672","3p11.1",0.433082888503041,1.66497239250426,1,"con","ALL","3","p","3p",0,-1,"LUAD","plasma_cell"
"4673","3q11.2",0.413778874728279,1.54728412743913,1,"con","ALL","3","q","3q",0,-1,"LUAD","plasma_cell"
"4674","3q12.2",0.190104868613776,0.735523189102697,1,"con","ALL","3","q","3q",0,1,"LUAD","plasma_cell"
"4675","3q12.3",0.146885988107084,0.565320975935142,1,"con","ALL","3","q","3q",0,1,"LUAD","plasma_cell"
"4676","3q13.12",0.0859811086212051,0.338022623010125,1,"con","ALL","3","q","3q",0,1,"LUAD","plasma_cell"
"4677","3q13.13",0.0609553700264314,0.242424618235834,1,"con","ALL","3","q","3q",0,1,"LUAD","plasma_cell"
"4678","3q13.2",0.0651699496391458,0.260828488822554,1,"con","ALL","3","q","3q",0,1,"LUAD","plasma_cell"
"4679","3q13.31",0.0618601157693633,0.250301885754548,1,"con","ALL","3","q","3q",0,1,"LUAD","plasma_cell"
"4680","3q13.33",-0.0121401715855497,-0.0532732675428935,0.957632251738695,"con","ALL","3","q","3q",0,1,"LUAD","plasma_cell"
"4681","3q21.1",-0.0587040362487172,-0.281951532784379,0.778627998404546,"con","ALL","3","q","3q",0,1,"LUAD","plasma_cell"
"4682","3q21.3",-0.136936271967495,-0.719055116046702,0.473969835448934,"con","ALL","3","q","3q",0,1,"LUAD","plasma_cell"
"4683","3q22.1",-0.189884826727031,-1.02153498567489,0.309739116846149,"con","ALL","3","q","3q",0,1,"LUAD","plasma_cell"
"4684","3q22.2",-0.210827126927882,-1.14911452288006,0.25355347257637,"con","ALL","3","q","3q",0,-1,"LUAD","plasma_cell"
"4685","3q22.3",-0.230640861365419,-1.29892328371814,0.197288266244818,"con","ALL","3","q","3q",0,-1,"LUAD","plasma_cell"
"4686","3q23",-0.244286472751585,-1.48818354939504,0.140198080106773,"con","ALL","3","q","3q",0,-1,"LUAD","plasma_cell"
"4687","3q24",-0.251022912307183,-1.69410454164341,0.0937035159191478,"con","ALL","3","q","3q",0,-1,"LUAD","plasma_cell"
"4688","3q25.1",-0.253793078561,-1.89322514372417,0.0615410360558475,"con","ALL","3","q","3q",-0.0120254309633767,-1,"LUAD","plasma_cell"
"4689","3q25.2",-0.23782402557956,-1.92709510112344,0.0571222474328033,"con","ALL","3","q","3q",-0.032150491854038,-1,"LUAD","plasma_cell"
"4690","3q25.31",-0.233373607035911,-1.96907807583056,0.0520202283549456,"con","ALL","3","q","3q",-0.0490737069277346,-1,"LUAD","plasma_cell"
"4691","3q25.32",-0.228274424395847,-1.95764702489864,0.0533694766081188,"con","ALL","3","q","3q",-0.0490737069277346,-1,"LUAD","plasma_cell"
"4692","3q25.33",-0.224187059722276,-2.02283661583705,0.0460575256386819,"con","ALL","3","q","3q",-0.072225234827589,-1,"LUAD","plasma_cell"
"4693","3q26.1",-0.221109940336905,-2.05862346359283,0.0424210838514042,"con","ALL","3","q","3q",-0.072225234827589,-1,"LUAD","plasma_cell"
"4694","3q26.2",-0.217805098151758,-2.11993643822513,0.0367636450494016,"con","ALL","3","q","3q",-0.072225234827589,-1,"LUAD","plasma_cell"
"4695","3q26.31",-0.213282101813823,-2.10576996268037,0.0380092846562325,"con","ALL","3","q","3q",-0.072225234827589,-1,"LUAD","plasma_cell"
"4696","3q26.32",-0.204668322361532,-2.12518942987362,0.0363108243176927,"con","ALL","3","q","3q",-0.072225234827589,-1,"LUAD","plasma_cell"
"4697","3q26.33",-0.180094204058295,-2.10013973793661,0.0385143846791872,"con","ALL","3","q","3q",-0.072225234827589,-1,"LUAD","plasma_cell"
"4698","3q27.1",-0.159513205601894,-2.05813736271662,0.0424687744676644,"con","ALL","3","q","3q",-0.072225234827589,-1,"LUAD","plasma_cell"
"4699","3q27.2",-0.152825406739667,-2.04324233758074,0.0439526158200545,"con","ALL","3","q","3q",-0.072225234827589,-1,"LUAD","plasma_cell"
"4700","3q27.3",-0.150265657431262,-2.02210730420731,0.0461343273223919,"con","ALL","3","q","3q",-0.072225234827589,-1,"LUAD","plasma_cell"
"4701","3q29",-0.142686060398888,-2.07261068328748,0.0410684136084615,"con","ALL","3","q","3q",-0.072225234827589,-1,"LUAD","plasma_cell"
"4702","4p16.3",0.241130961399041,1.42736652421146,0.156934759379275,"con","ALL","4","p","4p",0,-1,"LUAD","plasma_cell"
"4703","4p16.1",0.220525375620318,1.25657693705757,0.212158568599849,"con","ALL","4","p","4p",0,1,"LUAD","plasma_cell"
"4704","4p15.32",0.202283164963323,1.12411882916645,0.263951956134094,"con","ALL","4","p","4p",0,1,"LUAD","plasma_cell"
"4705","4p15.2",0.184295527810641,1.01400137815119,0.313300379022566,"con","ALL","4","p","4p",0,1,"LUAD","plasma_cell"
"4706","4p14",0.135621477417738,0.690635965164356,0.491571696390453,"con","ALL","4","p","4p",0,1,"LUAD","plasma_cell"
"4707","4p13",0.0762642038787309,0.365198907225294,0.715819771512257,"con","ALL","4","p","4p",0,1,"LUAD","plasma_cell"
"4708","4p12",0.0656234843688852,0.30922661840138,0.75786389532191,"con","ALL","4","p","4p",0,1,"LUAD","plasma_cell"
"4709","4p11",0.0605413359483918,0.283743807739591,0.77725843960492,"con","ALL","4","p","4p",0,1,"LUAD","plasma_cell"
"4710","4q12",0.01752210971938,0.0802815258952733,1,"con","ALL","4","q","4q",0,1,"LUAD","plasma_cell"
"4711","4q13.2",-0.0349574480881629,-0.15403094882695,1,"con","ALL","4","q","4q",0,1,"LUAD","plasma_cell"
"4712","4q21.1",-0.18658587690905,-0.713192293922173,1,"con","ALL","4","q","4q",0,1,"LUAD","plasma_cell"
"4713","4q21.22",-0.253627152440096,-0.939437559154996,1,"con","ALL","4","q","4q",0,1,"LUAD","plasma_cell"
"4714","4q21.23",-0.287543587965247,-1.06030656680553,1,"con","ALL","4","q","4q",0,1,"LUAD","plasma_cell"
"4715","4q22.1",-0.29560063571069,-1.09288170127448,1,"con","ALL","4","q","4q",0,1,"LUAD","plasma_cell"
"4716","4q22.3",-0.272403418093131,-1.00682475243152,1,"con","ALL","4","q","4q",0,-1,"LUAD","plasma_cell"
"4717","4q23",-0.281199905075446,-1.1109128927688,1,"con","ALL","4","q","4q",0,-1,"LUAD","plasma_cell"
"4718","4q24",-0.158237831663949,-0.63647311394587,1,"con","ALL","4","q","4q",0,-1,"LUAD","plasma_cell"
"4719","4q25",-0.0699185092296684,-0.286816620957926,1,"con","ALL","4","q","4q",0,-1,"LUAD","plasma_cell"
"4720","4q27",0.0587759748390553,0.238460138767943,1,"con","ALL","4","q","4q",0,-1,"LUAD","plasma_cell"
"4721","4q31.1",0.0773422457459139,0.31826178855413,1,"con","ALL","4","q","4q",0,-1,"LUAD","plasma_cell"
"4722","4q31.21",0.0888536325145522,0.36901816819816,1,"con","ALL","4","q","4q",0,-1,"LUAD","plasma_cell"
"4723","4q31.22",0.107631793309642,0.448645158133143,1,"con","ALL","4","q","4q",0,-1,"LUAD","plasma_cell"
"4724","4q32.1",0.113935034270565,0.463007166679799,1,"con","ALL","4","q","4q",0,1,"LUAD","plasma_cell"
"4725","4q32.2",0.125789830139315,0.508580297346478,1,"con","ALL","4","q","4q",0,1,"LUAD","plasma_cell"
"4726","4q34.1",0.106151012955604,0.441071143329227,1,"con","ALL","4","q","4q",0,1,"LUAD","plasma_cell"
"4727","4q34.2",0.0821327686989168,0.344136456453755,1,"con","ALL","4","q","4q",0,1,"LUAD","plasma_cell"
"4728","4q35.1",0.110125451997138,0.470882223997462,1,"con","ALL","4","q","4q",0,1,"LUAD","plasma_cell"
"4729","5p15.33",-0.0486415022413793,-0.5205557304635,0.603954594796439,"con","ALL","5","p","5p",0,1,"LUAD","plasma_cell"
"4730","5p15.31",-0.0617953906833477,-0.606038695444669,0.546014539094528,"con","ALL","5","p","5p",0,1,"LUAD","plasma_cell"
"4731","5p15.2",-0.0695034954177235,-0.653179752584833,0.515305594893356,"con","ALL","5","p","5p",0,1,"LUAD","plasma_cell"
"4732","5p15.1",-0.086810157662437,-0.748683950581692,0.455999907838088,"con","ALL","5","p","5p",0,1,"LUAD","plasma_cell"
"4733","5p13.3",-0.0972204643864506,-0.787584531529512,0.433009073657562,"con","ALL","5","p","5p",0,1,"LUAD","plasma_cell"
"4734","5p13.1",-0.168723903985511,-1.18685616416138,0.238407738604469,"con","ALL","5","p","5p",0,1,"LUAD","plasma_cell"
"4735","5p12",-0.182781685933701,-1.24447944747823,0.216554257513748,"con","ALL","5","p","5p",0,1,"LUAD","plasma_cell"
"4736","5q11.1",-0.214303145185194,-1.3348543751964,0.185290965481085,"con","ALL","5","q","5q",0,1,"LUAD","plasma_cell"
"4737","5q11.2",-0.207404388366568,-1.29333845692172,0.19920381466387,"con","ALL","5","q","5q",0,1,"LUAD","plasma_cell"
"4738","5q12.1",-0.182081676125283,-1.18017284250359,0.241041375709582,"con","ALL","5","q","5q",0,1,"LUAD","plasma_cell"
"4739","5q12.3",-0.147827500843773,-1.01342248143927,0.313575162548138,"con","ALL","5","q","5q",0,1,"LUAD","plasma_cell"
"4740","5q13.1",-0.134148367693716,-0.953128199974217,0.343078007693426,"con","ALL","5","q","5q",0,1,"LUAD","plasma_cell"
"4741","5q13.2",-0.0872254763512108,-0.676313877178008,0.500575760170663,"con","ALL","5","q","5q",0,1,"LUAD","plasma_cell"
"4742","5q13.3",-0.069714546273065,-0.573037498446888,0.568048288858202,"con","ALL","5","q","5q",0,-1,"LUAD","plasma_cell"
"4743","5q14.1",-0.0571303417999927,-0.478901478745643,0.633170210524008,"con","ALL","5","q","5q",0,-1,"LUAD","plasma_cell"
"4744","5q14.2",-0.0468108867934479,-0.404131889643769,0.687074470112883,"con","ALL","5","q","5q",0,-1,"LUAD","plasma_cell"
"4745","5q14.3",-0.0412831712136845,-0.358745994637277,0.720625310631507,"con","ALL","5","q","5q",0,-1,"LUAD","plasma_cell"
"4746","5q15",-0.032533868646183,-0.280596872255655,0.779663620390418,"con","ALL","5","q","5q",0,-1,"LUAD","plasma_cell"
"4747","5q21.1",-0.0279643601667251,-0.239441289453032,0.811307870131476,"con","ALL","5","q","5q",0,-1,"LUAD","plasma_cell"
"4748","5q21.3",-0.0245676498953016,-0.208209458355381,0.835535885160474,"con","ALL","5","q","5q",0,-1,"LUAD","plasma_cell"
"4749","5q22.2",-0.0275695930086706,-0.228136079537802,0.820057974997516,"con","ALL","5","q","5q",0,-1,"LUAD","plasma_cell"
"4750","5q22.3",-0.0241535054148041,-0.195552350130336,0.845401384242232,"con","ALL","5","q","5q",0,-1,"LUAD","plasma_cell"
"4751","5q23.1",-0.0240192800104339,-0.19346671142638,0.847029433857991,"con","ALL","5","q","5q",0,-1,"LUAD","plasma_cell"
"4752","5q23.2",-0.0240287146158132,-0.193305061898416,0.84715564530093,"con","ALL","5","q","5q",0,-1,"LUAD","plasma_cell"
"4753","5q31.1",-0.0173905651730599,-0.149426379128455,0.881551535582199,"con","ALL","5","q","5q",0,1,"LUAD","plasma_cell"
"4754","5q31.2",-0.0191241369070091,-0.179523371527829,0.857930329697492,"con","ALL","5","q","5q",0,1,"LUAD","plasma_cell"
"4755","5q31.3",-0.00760921912489884,-0.0751624449004046,0.940252282870605,"con","ALL","5","q","5q",0,1,"LUAD","plasma_cell"
"4756","5q32",0.00225036379665564,0.0244074326149191,0.980581654920272,"con","ALL","5","q","5q",0,1,"LUAD","plasma_cell"
