"","Arm","Coefficients","T_val","P_val","Event","-signedlog(P.adj)","cnv_status","TumorType"
"1590","Arm19q",3.67693338756989,0.715807558358913,0.485878656090309,"ALL",0.00132460723333399,1,"READ.MSI"
"1591","Arm20p",-0.820179593017481,-0.414306861474489,0.684927264813246,"ALL",-0.00132460723333399,1,"READ.MSI"
"1592","Arm20q",0.971310888529414,0.583760923184077,0.568667786734111,"ALL",0.00132460723333399,1,"READ.MSI"
"1593","Arm21q",4.40516096804092,1.16384208846012,0.263939807384086,"ALL",0.00132460723333399,-1,"READ.MSI"
"1594","Arm22q",-2.48119816863429,-0.719677201092381,0.483565739358803,"ALL",-0.00132460723333399,-1,"READ.MSI"
"1595","ArmXp",0.780662524982855,0.121953661449352,0.904668949994751,"ALL",0.00132460723333399,1,"READ.MSI"
"1596","ArmXq",0.791851805966572,0.107788243176303,0.915693183021648,"ALL",0.00132460723333399,1,"READ.MSI"
"1597","Arm1p",0.881759339210438,0.114764450231813,0.908951277674668,"ALL",0.00689378806500811,-1,"READ.MSS"
"1598","Arm1q",-5.73234230375543,-0.718395697127125,0.474838182238086,"ALL",-0.00689378806500811,1,"READ.MSS"
"1599","Arm2p",2.48295326818053,0.228582736920587,0.81984123190179,"ALL",0.00689378806500811,1,"READ.MSS"
"1600","Arm2q",4.85359862236501,0.393395231341318,0.695190096318706,"ALL",0.00689378806500811,1,"READ.MSS"
"1601","Arm3p",2.31462272305318,0.26842466224977,0.789140050792323,"ALL",0.00689378806500811,1,"READ.MSS"
"1602","Arm3q",-13.2898673032942,-1.49915625755189,0.138205186982236,"ALL",-0.0234416496291444,1,"READ.MSS"
"1603","Arm4p",-14.2355936202876,-2.18795616051764,0.0319192772150995,"ALL",-0.0234416496291444,-1,"READ.MSS"
"1604","Arm4q",-10.0006058247682,-1.57381105728329,0.119915403883329,"ALL",-0.0234416496291444,-1,"READ.MSS"
"1605","Arm5p",2.01412872305869,0.223046408196723,0.824130970651902,"ALL",0.00689378806500811,1,"READ.MSS"
"1606","Arm5q",-9.97630018045729,-1.17146635019212,0.2452735298419,"ALL",-0.0234416496291444,-1,"READ.MSS"
"1607","Arm6p",10.1089013813845,1.56684377251146,0.121536021066738,"ALL",0.0234416496291444,1,"READ.MSS"
"1608","Arm6q",-0.22203574240951,-0.0518729373259338,0.958773586955728,"ALL",-0.00689378806500811,1,"READ.MSS"
"1609","Arm7p",4.43671762280115,0.750494819539261,0.455402424918988,"ALL",0.00689378806500811,1,"READ.MSS"
"1610","Arm7q",-1.52670764091465,-0.281355888305687,0.779244472232972,"ALL",-0.00689378806500811,1,"READ.MSS"
"1611","Arm8p",0.752279051202949,0.196719125576665,0.844601574768234,"ALL",0.00689378806500811,-1,"READ.MSS"
"1612","Arm8q",3.44608885135741,0.65673638267407,0.513444124191041,"ALL",0.00689378806500811,1,"READ.MSS"
"1613","Arm9p",5.11794292476896,0.986144262908948,0.327364722667581,"ALL",0.0234416496291444,1,"READ.MSS"
"1614","Arm9q",3.38736832953168,0.515530797275527,0.607761539556594,"ALL",0.00689378806500811,1,"READ.MSS"
"1615","Arm10p",2.71346173965552,0.61742912225981,0.538899581224184,"ALL",0.00689378806500811,-1,"READ.MSS"
"1616","Arm10q",1.75657678710451,0.387445770247474,0.699569204058982,"ALL",0.00689378806500811,-1,"READ.MSS"
"1617","Arm11p",-0.167265877397701,-0.0224044358085712,0.982187317840274,"ALL",-0.00689378806500811,-1,"READ.MSS"
"1618","Arm11q",7.55046379780313,1.05242783009801,0.296122587656618,"ALL",0.0234416496291444,-1,"READ.MSS"
"1619","Arm12p",-2.64012416166498,-0.59516555452609,0.55359885896768,"ALL",-0.00689378806500811,1,"READ.MSS"
"1620","Arm12q",-0.718321951667111,-0.151610602142995,0.879918080453217,"ALL",-0.00689378806500811,1,"READ.MSS"
"1621","Arm13q",0.32836909769057,0.081340724930988,0.935396677216222,"ALL",0.00689378806500811,1,"READ.MSS"
"1622","Arm14q",5.82845238591314,0.94734911738188,0.346629685172129,"ALL",0.0234416496291444,-1,"READ.MSS"
"1623","Arm15q",-6.6706132144904,-0.901587659725534,0.370282059941394,"ALL",-0.022803454818955,-1,"READ.MSS"
"1624","Arm16p",-12.0484740269444,-1.43836769332797,0.154662480278159,"ALL",-0.0234416496291444,1,"READ.MSS"
"1625","Arm16q",-10.2286608975377,-1.31217015764134,0.193630744392498,"ALL",-0.0234416496291444,1,"READ.MSS"
"1626","Arm17p",0.107925890552884,0.0198074209186859,0.984251786932637,"ALL",0.00689378806500811,-1,"READ.MSS"
"1627","Arm17q",-10.2378540343783,-1.34936506376913,0.181447668461484,"ALL",-0.0234416496291444,-1,"READ.MSS"
"1628","Arm18p",2.61636161336262,0.570431944601506,0.570160709314213,"ALL",0.00689378806500811,-1,"READ.MSS"
"1629","Arm18q",8.38211009048761,1.70818306358514,0.0919106818665628,"ALL",0.0234416496291444,-1,"READ.MSS"
"1630","Arm19p",0.475173297127204,0.0885428104714818,0.929691080740179,"ALL",0.00689378806500811,1,"READ.MSS"
"1631","Arm19q",-2.49559770327512,-0.503101145532058,0.616428777878684,"ALL",-0.00689378806500811,1,"READ.MSS"
"1632","Arm20p",-2.5654164387572,-0.953286943293337,0.34363420891844,"ALL",-0.0234416496291444,1,"READ.MSS"
"1633","Arm20q",-0.583440294796163,-0.159816475251518,0.873473147510839,"ALL",-0.00689378806500811,1,"READ.MSS"
"1634","Arm21q",-4.12455729236049,-0.649740763942762,0.517927311790285,"ALL",-0.00689378806500811,-1,"READ.MSS"
"1635","Arm22q",8.05348425625506,1.0801993484134,0.283658538144422,"ALL",0.0234416496291444,-1,"READ.MSS"
"1636","ArmXp",2.83829567337172,0.194146137639474,0.846608185417984,"ALL",0.00689378806500811,-1,"READ.MSS"
"1637","ArmXq",17.440899913353,1.14941495330453,0.254188774933712,"ALL",0.0234416496291444,-1,"READ.MSS"
"1638","Arm1p",-3.75920044320028,-0.42319602968759,0.673173124029836,"ALL",-0.0418540646316604,-1,"READ"
"1639","Arm1q",-10.8646207098651,-1.2579052915292,0.211716376414834,"ALL",-0.0684823861979331,1,"READ"
"1640","Arm2p",-3.62325980726363,-0.300531870648438,0.764472395423102,"ALL",-0.0418540646316604,1,"READ"
"1641","Arm2q",-9.25136066100436,-0.712649848739266,0.477926706291351,"ALL",-0.0418540646316604,1,"READ"
"1642","Arm3p",3.25753615367679,0.34276251680144,0.732585358786922,"ALL",0.0418540646316604,1,"READ"
"1643","Arm3q",-14.8618719865115,-1.55483113563002,0.123535277150938,"ALL",-0.0684823861979331,1,"READ"
"1644","Arm4p",-13.4750758261115,-1.91446753828132,0.0587730700794283,"ALL",-0.0684823861979331,-1,"READ"
"1645","Arm4q",-10.4351615378892,-1.47750123678892,0.143071415323819,"ALL",-0.0684823861979331,-1,"READ"
"1646","Arm5p",-1.43279659224015,-0.143809240567614,0.885976229368247,"ALL",-0.0418540646316604,1,"READ"
"1647","Arm5q",-10.5223664223835,-1.15794218699711,0.249985606067277,"ALL",-0.0684823861979331,-1,"READ"
"1648","Arm6p",14.1301900815086,1.87722603727729,0.0637628648336893,"ALL",0.0684823861979331,1,"READ"
"1649","Arm6q",1.32514216290239,0.255431737514226,0.798979043766239,"ALL",0.0418540646316604,1,"READ"
"1650","Arm7p",2.94575817350881,0.449535565330347,0.654138247795635,"ALL",0.0418540646316604,1,"READ"
"1651","Arm7q",-2.58013281037918,-0.43988592996501,0.661086101461649,"ALL",-0.0418540646316604,1,"READ"
"1652","Arm8p",-1.26247444420157,-0.313957887291018,0.754287737236631,"ALL",-0.0418540646316604,-1,"READ"
"1653","Arm8q",2.59364959389606,0.436693571683015,0.66339122854075,"ALL",0.0418540646316604,1,"READ"
"1654","Arm9p",6.12241309237101,1.03758499511956,0.302274130290574,"ALL",0.0418540646316604,1,"READ"
"1655","Arm9q",3.25840688945614,0.415728289751592,0.678609514340471,"ALL",0.0418540646316604,1,"READ"
"1656","Arm10p",3.02998561832763,0.561750327202886,0.575698071034604,"ALL",0.0418540646316604,-1,"READ"
"1657","Arm10q",3.26473314162931,0.587428938994607,0.558403073298693,"ALL",0.0418540646316604,-1,"READ"
"1658","Arm11p",0.159539390987311,0.0189417017422803,0.984930012515264,"ALL",0.0065946286478836,1,"READ"
"1659","Arm11q",9.63822994763241,1.16953605582278,0.245310353912578,"ALL",0.0684823861979331,-1,"READ"
"1660","Arm12p",-1.12532616478675,-0.213815803991872,0.831179777458464,"ALL",-0.0418540646316604,1,"READ"
"1661","Arm12q",2.24500028959071,0.39598790164395,0.693061675895661,"ALL",0.0418540646316604,1,"READ"
"1662","Arm13q",-3.40639876657588,-0.800288236214065,0.425674876809866,"ALL",-0.0418540646316604,1,"READ"
"1663","Arm14q",4.30014139484361,0.594989401719072,0.553360336663453,"ALL",0.0418540646316604,-1,"READ"
"1664","Arm15q",-7.36787012071086,-0.877080314873022,0.382804406781803,"ALL",-0.0418540646316604,-1,"READ"
"1665","Arm16p",-10.6830246721021,-1.18640462885912,0.238619995452859,"ALL",-0.0684823861979331,1,"READ"
"1666","Arm16q",-10.8506158986114,-1.24154080283697,0.217668158139009,"ALL",-0.0684823861979331,1,"READ"
"1667","Arm17p",-1.21799835975392,-0.200162987522484,0.841809778153814,"ALL",-0.0418540646316604,-1,"READ"
"1668","Arm17q",-12.7291819349849,-1.61023304962119,0.110888278689893,"ALL",-0.0684823861979331,1,"READ"
"1669","Arm18p",2.37217400383931,0.425049771659166,0.671826303043241,"ALL",0.0418540646316604,-1,"READ"
"1670","Arm18q",9.18301332441998,1.55501458882531,0.123491583888911,"ALL",0.0684823861979331,-1,"READ"
"1671","Arm19p",2.67709127992432,0.414929299815284,0.679192180481399,"ALL",0.0418540646316604,1,"READ"
"1672","Arm19q",-1.17984177311619,-0.196472871475888,0.84468800812239,"ALL",-0.0418540646316604,1,"READ"
"1673","Arm20p",-3.22538934028401,-1.01082844829414,0.314838807431629,"ALL",-0.0418540646316604,1,"READ"
"1674","Arm20q",0.643564272512116,0.158846589926858,0.874149640985084,"ALL",0.0418540646316604,1,"READ"
"1675","Arm21q",-2.30399815878801,-0.312887995339566,0.755097767137434,"ALL",-0.0418540646316604,-1,"READ"
"1676","Arm22q",3.65062970176895,0.444197058188056,0.657978320568798,"ALL",0.0418540646316604,-1,"READ"
"1677","ArmXp",4.42148368254855,0.275083693808234,0.783889538788274,"ALL",0.0418540646316604,-1,"READ"
"1678","ArmXq",20.1055706261822,1.18541406037991,0.239009216365985,"ALL",0.0684823861979331,-1,"READ"
"1679","Arm1p",14.6829007002951,1.45432962962404,0.147099301362684,"ALL",0.219605533197547,1,"SARC"
"1680","Arm1q",-0.677204277543949,-0.064541476418219,0.948590250958015,"ALL",-0.00140203143087906,1,"SARC"
"1681","Arm2p",7.83161356105757,0.857569689975445,0.39194496295188,"ALL",0.0545176040314137,-1,"SARC"
"1682","Arm2q",10.0155010547135,0.990637314396161,0.322812941684175,"ALL",0.0823851885188753,-1,"SARC"
"1683","Arm3p",33.1571015007664,3.02472979073344,0.00274589235593988,"ALL",0.948532635192943,-1,"SARC"
"1684","Arm3q",31.5195103032676,2.79082154453489,0.00565970372888757,"ALL",0.935452441373812,-1,"SARC"
"1685","Arm4p",21.3450153701364,2.2847411467383,0.0231596772379229,"ALL",0.709295895658598,1,"SARC"
"1686","Arm4q",23.9359624389137,2.27384049196738,0.0238171752326859,"ALL",0.709295895658598,-1,"SARC"
"1687","Arm5p",9.06612339897353,1.15583680816944,0.248842574318903,"ALL",0.126042710086335,1,"SARC"
"1688","Arm5q",19.1887194713134,1.87158445767444,0.0624226166309587,"ALL",0.370025424198923,1,"SARC"
"1689","Arm6p",-2.24426332838909,-0.286848997963251,0.774463652428276,"ALL",-0.0545176040314137,-1,"SARC"
"1690","Arm6q",0.206691496817378,0.0264690670870711,0.97890415436909,"ALL",0.00140203143087906,1,"SARC"
"1691","Arm7p",2.97032157614894,0.34927652637313,0.7271734018749,"ALL",0.0545176040314137,1,"SARC"
"1692","Arm7q",4.64369805471315,0.474673820872518,0.635430567944576,"ALL",0.0545176040314137,1,"SARC"
"1693","Arm8p",3.65754011744362,0.467423621193184,0.640600756714099,"ALL",0.0545176040314137,-1,"SARC"
"1694","Arm8q",-8.95762432277471,-1.13981068977489,0.255447389516378,"ALL",-0.126042710086335,1,"SARC"
"1695","Arm9p",4.54844128986594,0.75989929585857,0.448025096978731,"ALL",0.0545176040314137,-1,"SARC"
"1696","Arm9q",7.14853233967897,1.02520450617051,0.306249797348086,"ALL",0.0823851885188753,1,"SARC"
"1697","Arm10p",0.1149786587786,0.0154796906715067,0.987661735389607,"ALL",0.00140203143087906,-1,"SARC"
"1698","Arm10q",2.61363251392673,0.315171086375528,0.752892583751795,"ALL",0.0545176040314137,-1,"SARC"
"1699","Arm11p",7.0772967582653,0.768256654167362,0.443054048451906,"ALL",0.0545176040314137,-1,"SARC"
"1700","Arm11q",3.89401363170943,0.43681953956083,0.662616283485799,"ALL",0.0545176040314137,-1,"SARC"
"1701","Arm12p",9.91392660280563,1.20806487575962,0.228154785713949,"ALL",0.126042710086335,-1,"SARC"
"1702","Arm12q",4.62785705221317,0.474501772688966,0.635553051646639,"ALL",0.0545176040314137,-1,"SARC"
"1703","Arm13q",-12.165784479949,-1.58039440322612,0.115270888543961,"ALL",-0.219605533197547,-1,"SARC"
"1704","Arm14q",2.67789154214707,0.3345653922537,0.738231244448385,"ALL",0.0545176040314137,-1,"SARC"
"1705","Arm15q",-6.81619619279995,-0.732278664290425,0.464679006150668,"ALL",-0.0545176040314137,1,"SARC"
"1706","Arm16p",11.3526162038296,1.25694692198695,0.209936625118449,"ALL",0.126042710086335,-1,"SARC"
"1707","Arm16q",20.0008266760454,2.33767368071602,0.0201874457364199,"ALL",0.709295895658598,-1,"SARC"
"1708","Arm17p",2.38510425810445,0.324811046368705,0.74559356299008,"ALL",0.0545176040314137,-1,"SARC"
"1709","Arm17q",4.00399278506846,0.408610756167407,0.683172346393619,"ALL",0.0545176040314137,1,"SARC"
"1710","Arm18p",-0.285220866170007,-0.033663693218284,0.973171979520817,"ALL",-0.00140203143087906,-1,"SARC"
"1711","Arm18q",-8.01558603815257,-0.902689369935381,0.367552796971355,"ALL",-0.0545176040314137,-1,"SARC"
"1712","Arm19p",3.87051944955211,0.37312592064265,0.709368395290943,"ALL",0.0545176040314137,1,"SARC"
"1713","Arm19q",2.75925068186313,0.292471626691747,0.770166710183752,"ALL",0.0545176040314137,1,"SARC"
"1714","Arm20p",2.84787185050636,0.367353857966518,0.713663400753696,"ALL",0.0545176040314137,-1,"SARC"
"1715","Arm20q",14.069384409029,1.45622503004338,0.146575178329914,"ALL",0.219605533197547,1,"SARC"
"1716","Arm21q",-5.32145519700273,-0.54439012821511,0.586654411733793,"ALL",-0.0545176040314137,1,"SARC"
"1717","Arm22q",11.8516881764396,1.51458205333622,0.131131516925735,"ALL",0.219605533197547,-1,"SARC"
"1718","ArmXp",6.05072293396455,0.673179935703423,0.501449709488914,"ALL",0.0545176040314137,1,"SARC"
"1719","ArmXq",-0.0395679034041804,-0.00404356645135056,0.996776908674078,"ALL",-0.00140203143087906,-1,"SARC"
"1720","Arm1p",1.90281358101618,0.139551327395736,0.889093413736089,"ALL",0.0187346867120469,1,"SKCM"
"1721","Arm1q",-23.8925700792159,-2.41037971398458,0.0164422327201226,"ALL",-0.194635397212998,1,"SKCM"
"1722","Arm2p",-11.3072060613853,-0.68646612671873,0.492866081841032,"ALL",-0.0345461126840019,1,"SKCM"
"1723","Arm2q",-6.73850885997316,-0.401676698530366,0.688162997935431,"ALL",-0.0345461126840019,1,"SKCM"
"1724","Arm3p",-1.99458878049856,-0.141099043089312,0.887871505898079,"ALL",-0.0187346867120469,-1,"SKCM"
"1725","Arm3q",3.47855010517082,0.262499455675837,0.793088240737568,"ALL",0.0255206658663667,1,"SKCM"
"1726","Arm4p",-7.86501299239241,-0.627140672419656,0.530969024338231,"ALL",-0.0345461126840019,-1,"SKCM"
"1727","Arm4q",-14.9107686909673,-1.05437733010883,0.292425253573391,"ALL",-0.0972925271623412,-1,"SKCM"
"1728","Arm5p",-4.00089489359252,-0.342233651646461,0.732377016522832,"ALL",-0.0276314147989233,1,"SKCM"
"1729","Arm5q",11.3302158469361,0.965290349940048,0.335054665058411,"ALL",0.0844696287448067,-1,"SKCM"
"1730","Arm6p",-10.9336280846954,-1.24193331128211,0.215078723698656,"ALL",-0.14671000977096,1,"SKCM"
"1731","Arm6q",10.6031373642468,1.13241180814708,0.258223478780741,"ALL",0.121348451325004,-1,"SKCM"
"1732","Arm7p",-5.32196454512532,-0.534320913596599,0.593453038725068,"ALL",-0.0345461126840019,1,"SKCM"
"1733","Arm7q",0.526198095210573,0.0529781832347795,0.957779005951898,"ALL",0.0187346867120469,1,"SKCM"
"1734","Arm8p",-2.3422411705539,-0.247142995902113,0.804940022941435,"ALL",-0.0255206658663667,1,"SKCM"
"1735","Arm8q",-0.48714306087461,-0.0559466615529441,0.955415683926199,"ALL",-0.0187346867120469,1,"SKCM"
"1736","Arm9p",12.8063281511802,1.2123626556341,0.226177545011399,"ALL",0.14671000977096,-1,"SKCM"
"1737","Arm9q",-1.37131756309494,-0.12663304548624,0.899302331621229,"ALL",-0.0187346867120469,-1,"SKCM"
"1738","Arm10p",-16.3688117297202,-1.39052941638389,0.165236812616819,"ALL",-0.14962243294759,-1,"SKCM"
"1739","Arm10q",-18.3045234223606,-1.52538057178835,0.128052077085589,"ALL",-0.14962243294759,-1,"SKCM"
