"","Cytoband","Coefficients","T_val","P_val","cnv_type","Event","Chromosome","Arm","ChrArm","-signedlog(P.adj)","cnv_status","TumorType","CellType"
"4618","2p16.1",-0.188665040344287,-0.914281905410065,1,"con","ALL","2","p","2p",0,-1,"LUAD","plasma_cell"
"4619","2p15",-0.151302136860962,-0.760900112989814,1,"con","ALL","2","p","2p",0,1,"LUAD","plasma_cell"
"4620","2p14",-0.137668958680489,-0.688725859646146,1,"con","ALL","2","p","2p",0,1,"LUAD","plasma_cell"
"4621","2p13.3",-0.151784907062559,-0.754110681246273,1,"con","ALL","2","p","2p",0,1,"LUAD","plasma_cell"
"4622","2p13.2",-0.146775156078632,-0.713123774786362,1,"con","ALL","2","p","2p",0,1,"LUAD","plasma_cell"
"4623","2p13.1",-0.117305872625756,-0.545036282353472,1,"con","ALL","2","p","2p",0,1,"LUAD","plasma_cell"
"4624","2p12",-0.101431667862198,-0.45145047313207,1,"con","ALL","2","p","2p",0,1,"LUAD","plasma_cell"
"4625","2p11.2",-0.152093539572162,-0.669405951322006,1,"con","ALL","2","p","2p",0,1,"LUAD","plasma_cell"
"4626","2q11.1",-0.217183524584126,-0.942442522072833,1,"con","ALL","2","q","2q",0,1,"LUAD","plasma_cell"
"4627","2q11.2",-0.249453974894471,-1.02441823105047,1,"con","ALL","2","q","2q",0,1,"LUAD","plasma_cell"
"4628","2q12.2",-0.286200793394767,-1.10505289705384,1,"con","ALL","2","q","2q",0,1,"LUAD","plasma_cell"
"4629","2q12.3",-0.298465437372819,-1.1448538483017,1,"con","ALL","2","q","2q",0,1,"LUAD","plasma_cell"
"4630","2q13",-0.300682947972212,-1.14363738085433,1,"con","ALL","2","q","2q",0,1,"LUAD","plasma_cell"
"4631","2q14.1",-0.302494757208896,-1.1362992121428,1,"con","ALL","2","q","2q",0,1,"LUAD","plasma_cell"
"4632","2q14.2",-0.279012452401937,-1.02930408178417,1,"con","ALL","2","q","2q",0,1,"LUAD","plasma_cell"
"4633","2q14.3",-0.224282119765814,-0.831637431697924,1,"con","ALL","2","q","2q",0,1,"LUAD","plasma_cell"
"4634","2q21.1",-0.127867743271233,-0.460718073588362,1,"con","ALL","2","q","2q",0,1,"LUAD","plasma_cell"
"4635","2q21.3",-0.0460300808288272,-0.168495505345271,1,"con","ALL","2","q","2q",0,1,"LUAD","plasma_cell"
"4636","2q23.2",-0.0177820477418876,-0.0655698516687371,1,"con","ALL","2","q","2q",0,1,"LUAD","plasma_cell"
"4637","2q23.3",-0.0215178771138315,-0.0793389075637621,1,"con","ALL","2","q","2q",0,1,"LUAD","plasma_cell"
"4638","2q24.2",-0.0281545252261892,-0.103362045152002,1,"con","ALL","2","q","2q",0,1,"LUAD","plasma_cell"
"4639","2q31.1",-0.0306008600437985,-0.111906261473636,1,"con","ALL","2","q","2q",0,1,"LUAD","plasma_cell"
"4640","2q31.2",0.052384166493142,0.174343065845735,1,"con","ALL","2","q","2q",0,1,"LUAD","plasma_cell"
"4641","2q31.3",0.086685818333213,0.281834263746308,1,"con","ALL","2","q","2q",0,1,"LUAD","plasma_cell"
"4642","2q32.1",0.118910146518604,0.379836932001492,1,"con","ALL","2","q","2q",0,1,"LUAD","plasma_cell"
"4643","2q32.3",0.1546162710791,0.488585479758243,1,"con","ALL","2","q","2q",0,1,"LUAD","plasma_cell"
"4644","2q33.1",0.295865940878478,0.869882264771061,1,"con","ALL","2","q","2q",0,1,"LUAD","plasma_cell"
"4645","2q33.2",0.373861685265281,1.05848379950004,1,"con","ALL","2","q","2q",0,1,"LUAD","plasma_cell"
"4646","2q34",0.391486500539381,1.2157311768467,1,"con","ALL","2","q","2q",0,1,"LUAD","plasma_cell"
"4647","2q35",0.434789654858074,1.48603074649105,1,"con","ALL","2","q","2q",0,1,"LUAD","plasma_cell"
"4648","2q36.1",0.409660361441534,1.54930865852709,0.12477848110278,"con","ALL","2","q","2q",0.0332175545994984,1,"LUAD","plasma_cell"
"4649","2q36.3",0.375261721575559,1.45809013276198,0.148258412818425,"con","ALL","2","q","2q",0.0244677300290372,1,"LUAD","plasma_cell"
"4650","2q37.1",0.380427283558499,1.61569715478176,0.109621707576526,"con","ALL","2","q","2q",0.0372195985970751,1,"LUAD","plasma_cell"
"4651","2q37.3",0.370816059859598,1.70874735320315,0.0909064781393093,"con","ALL","2","q","2q",0.0571449124111533,1,"LUAD","plasma_cell"
"4652","3p26.2",-0.0745198243093278,-0.498826999451814,0.619104954115279,"con","ALL","3","p","3p",0,-1,"LUAD","plasma_cell"
"4653","3p26.1",-0.075502616698129,-0.507835568043493,0.61279738807528,"con","ALL","3","p","3p",0,-1,"LUAD","plasma_cell"
"4654","3p25.3",-0.0588273339076701,-0.40325947655026,0.687703279478358,"con","ALL","3","p","3p",0,-1,"LUAD","plasma_cell"
"4655","3p25.2",-0.0427900263349116,-0.297115007125114,0.767055860975784,"con","ALL","3","p","3p",0,-1,"LUAD","plasma_cell"
"4656","3p25.1",-0.0374310110769249,-0.261961425497767,0.793943238387245,"con","ALL","3","p","3p",0,-1,"LUAD","plasma_cell"
"4657","3p24.3",-0.0233781343444542,-0.168975170401771,0.866191205869277,"con","ALL","3","p","3p",0,-1,"LUAD","plasma_cell"
"4658","3p24.2",-0.0170463707773642,-0.123912423917714,0.901657907071904,"con","ALL","3","p","3p",0,-1,"LUAD","plasma_cell"
"4659","3p24.1",-0.00784091561395437,-0.0576286990632597,0.954170743343605,"con","ALL","3","p","3p",0,-1,"LUAD","plasma_cell"
"4660","3p23",0.00875340433635444,0.0645421488786476,0.948680118691379,"con","ALL","3","p","3p",0,-1,"LUAD","plasma_cell"
"4661","3p22.3",0.0291698819315434,0.21469642788245,0.830484404412395,"con","ALL","3","p","3p",0,-1,"LUAD","plasma_cell"
"4662","3p22.2",0.0590626020220948,0.431251890067875,0.667305128274633,"con","ALL","3","p","3p",0,-1,"LUAD","plasma_cell"
"4663","3p22.1",0.0894176217269409,0.636153696622165,0.526273056111878,"con","ALL","3","p","3p",0,-1,"LUAD","plasma_cell"
"4664","3p21.33",0.13236540962854,0.909507567374141,0.365484909043922,"con","ALL","3","p","3p",0,-1,"LUAD","plasma_cell"
"4665","3p21.31",0.235311995455152,1.4484056832646,0.150940561471992,"con","ALL","3","p","3p",0.0244677300290372,-1,"LUAD","plasma_cell"
"4666","3p21.2",0.27022404522799,1.3893361010602,1,"con","ALL","3","p","3p",0,-1,"LUAD","plasma_cell"
"4667","3p21.1",0.321190459069853,1.46457557482211,1,"con","ALL","3","p","3p",0,-1,"LUAD","plasma_cell"
"4668","3p14.3",0.39853732350275,1.66471667618329,1,"con","ALL","3","p","3p",0,-1,"LUAD","plasma_cell"
"4669","3p14.1",0.484631448851267,1.93542723551323,1,"con","ALL","3","p","3p",0,-1,"LUAD","plasma_cell"
"4670","3p13",0.478455973680487,1.90885813427296,1,"con","ALL","3","p","3p",0,-1,"LUAD","plasma_cell"
"4671","3p11.2",0.44292931275977,1.72200481893389,1,"con","ALL","3","p","3p",0,-1,"LUAD","plasma_cell"
"4672","3p11.1",0.447239329975662,1.71370105937423,1,"con","ALL","3","p","3p",0,-1,"LUAD","plasma_cell"
"4673","3q11.2",0.425607722546855,1.58542981268848,1,"con","ALL","3","q","3q",0,-1,"LUAD","plasma_cell"
"4674","3q12.2",0.209004103955311,0.806374684031701,1,"con","ALL","3","q","3q",0,1,"LUAD","plasma_cell"
"4675","3q12.3",0.166451938233423,0.638810720389832,1,"con","ALL","3","q","3q",0,1,"LUAD","plasma_cell"
"4676","3q13.12",0.10960933337357,0.430002052999467,1,"con","ALL","3","q","3q",0,1,"LUAD","plasma_cell"
"4677","3q13.13",0.0851160513111517,0.337819832919681,1,"con","ALL","3","q","3q",0,1,"LUAD","plasma_cell"
"4678","3q13.2",0.0915979165178428,0.366072765792656,1,"con","ALL","3","q","3q",0,1,"LUAD","plasma_cell"
"4679","3q13.31",0.089695710511306,0.362566694474277,1,"con","ALL","3","q","3q",0,1,"LUAD","plasma_cell"
"4680","3q13.33",0.0207817236834093,0.0912598323318762,0.927486721181852,"con","ALL","3","q","3q",0,1,"LUAD","plasma_cell"
"4681","3q21.1",-0.0241728543055076,-0.116313427653965,0.907660448631278,"con","ALL","3","q","3q",0,1,"LUAD","plasma_cell"
"4682","3q21.3",-0.115095113336284,-0.602840812683339,0.548114043121219,"con","ALL","3","q","3q",0,1,"LUAD","plasma_cell"
"4683","3q22.1",-0.178128093392316,-0.953812362279074,0.342705427396106,"con","ALL","3","q","3q",0,1,"LUAD","plasma_cell"
"4684","3q22.2",-0.205801822921661,-1.11593975790043,0.267386052767992,"con","ALL","3","q","3q",0,-1,"LUAD","plasma_cell"
"4685","3q22.3",-0.23725150033783,-1.33062620330953,0.186636752089868,"con","ALL","3","q","3q",0,-1,"LUAD","plasma_cell"
"4686","3q23",-0.262004710290501,-1.59688462409276,0.113758388250779,"con","ALL","3","q","3q",-0.0340023433519153,-1,"LUAD","plasma_cell"
"4687","3q24",-0.274963594002095,-1.87131564156911,0.0645142498678468,"con","ALL","3","q","3q",-0.15950795127662,-1,"LUAD","plasma_cell"
"4688","3q25.1",-0.281870971767133,-2.15676824324088,0.033659673563097,"con","ALL","3","q","3q",-0.285979557869109,-1,"LUAD","plasma_cell"
"4689","3q25.2",-0.265594716085934,-2.24145697280632,0.0274280177013775,"con","ALL","3","q","3q",-0.362995813295661,-1,"LUAD","plasma_cell"
"4690","3q25.31",-0.260015428022009,-2.310233767086,0.0231362569703882,"con","ALL","3","q","3q",-0.395916435831646,-1,"LUAD","plasma_cell"
"4691","3q25.32",-0.25457152174145,-2.30699474218523,0.023324230438047,"con","ALL","3","q","3q",-0.395916435831646,-1,"LUAD","plasma_cell"
"4692","3q25.33",-0.247698713851636,-2.39784129460842,0.0185344394555541,"con","ALL","3","q","3q",-0.454029532301654,-1,"LUAD","plasma_cell"
"4693","3q26.1",-0.242466147674187,-2.44690027035532,0.016330026261314,"con","ALL","3","q","3q",-0.47197630424085,-1,"LUAD","plasma_cell"
"4694","3q26.2",-0.235599443838924,-2.52094627928997,0.0134449082251706,"con","ALL","3","q","3q",-0.47197630424085,-1,"LUAD","plasma_cell"
"4695","3q26.31",-0.230525863940957,-2.51132145462227,0.0137920539796898,"con","ALL","3","q","3q",-0.47197630424085,-1,"LUAD","plasma_cell"
"4696","3q26.32",-0.218872223271517,-2.54004318223898,0.0127792732486679,"con","ALL","3","q","3q",-0.47197630424085,-1,"LUAD","plasma_cell"
"4697","3q26.33",-0.189743635129623,-2.53087009204812,0.0130952165387246,"con","ALL","3","q","3q",-0.47197630424085,-1,"LUAD","plasma_cell"
"4698","3q27.1",-0.166328911195457,-2.50049630237339,0.0141920887465414,"con","ALL","3","q","3q",-0.47197630424085,-1,"LUAD","plasma_cell"
"4699","3q27.2",-0.158587156414113,-2.48959997267763,0.0146052324860239,"con","ALL","3","q","3q",-0.47197630424085,-1,"LUAD","plasma_cell"
"4700","3q27.3",-0.155824853274531,-2.4721003776119,0.015291330980827,"con","ALL","3","q","3q",-0.47197630424085,-1,"LUAD","plasma_cell"
"4701","3q29",-0.144566735386783,-2.51876940198889,0.0135227291442329,"con","ALL","3","q","3q",-0.47197630424085,-1,"LUAD","plasma_cell"
"4702","4p16.3",0.233424162903672,1.37446124830249,0.172673958209658,"con","ALL","4","p","4p",0,-1,"LUAD","plasma_cell"
"4703","4p16.1",0.218423799480937,1.23817293546426,0.218836739448698,"con","ALL","4","p","4p",0,1,"LUAD","plasma_cell"
"4704","4p15.32",0.206036917731964,1.13967667077928,0.257411996362788,"con","ALL","4","p","4p",0,1,"LUAD","plasma_cell"
"4705","4p15.2",0.192062181085312,1.05251361443113,0.295350765573159,"con","ALL","4","p","4p",0,1,"LUAD","plasma_cell"
"4706","4p14",0.15575758027066,0.792338992467512,0.430223785742292,"con","ALL","4","p","4p",0,1,"LUAD","plasma_cell"
"4707","4p13",0.104764801309179,0.502204536958019,0.616736713082619,"con","ALL","4","p","4p",0,1,"LUAD","plasma_cell"
"4708","4p12",0.0945157401058687,0.445770027711219,0.656822146476542,"con","ALL","4","p","4p",0,1,"LUAD","plasma_cell"
"4709","4p11",0.0900610417830955,0.422529275678216,0.673635448963763,"con","ALL","4","p","4p",0,1,"LUAD","plasma_cell"
"4710","4q12",0.044500693120101,0.2037785349211,1,"con","ALL","4","q","4q",0,1,"LUAD","plasma_cell"
"4711","4q13.2",-0.00901446115824869,-0.0396575632201875,1,"con","ALL","4","q","4q",0,1,"LUAD","plasma_cell"
"4712","4q21.1",-0.145593711644923,-0.556448694210017,1,"con","ALL","4","q","4q",0,1,"LUAD","plasma_cell"
"4713","4q21.22",-0.213837637012105,-0.791052672230818,1,"con","ALL","4","q","4q",0,1,"LUAD","plasma_cell"
"4714","4q21.23",-0.251183502547421,-0.924141260847983,1,"con","ALL","4","q","4q",0,1,"LUAD","plasma_cell"
"4715","4q22.1",-0.268314442384468,-0.988314506309707,1,"con","ALL","4","q","4q",0,1,"LUAD","plasma_cell"
"4716","4q22.3",-0.249646184310509,-0.918895772454622,1,"con","ALL","4","q","4q",0,-1,"LUAD","plasma_cell"
"4717","4q23",-0.250782306614854,-0.987775962695516,1,"con","ALL","4","q","4q",0,-1,"LUAD","plasma_cell"
"4718","4q24",-0.132302115083525,-0.530626480183551,1,"con","ALL","4","q","4q",0,-1,"LUAD","plasma_cell"
"4719","4q25",-0.041739992356992,-0.170929092787465,1,"con","ALL","4","q","4q",0,-1,"LUAD","plasma_cell"
"4720","4q27",0.0961171941485332,0.390770532647319,1,"con","ALL","4","q","4q",0,-1,"LUAD","plasma_cell"
"4721","4q31.1",0.114353516376851,0.471683959716719,1,"con","ALL","4","q","4q",0,-1,"LUAD","plasma_cell"
"4722","4q31.21",0.126767336538497,0.528080309044714,1,"con","ALL","4","q","4q",0,-1,"LUAD","plasma_cell"
"4723","4q31.22",0.146260400389233,0.611897745624464,1,"con","ALL","4","q","4q",0,-1,"LUAD","plasma_cell"
"4724","4q32.1",0.149048709502063,0.606820826844877,1,"con","ALL","4","q","4q",0,1,"LUAD","plasma_cell"
"4725","4q32.2",0.160907482310532,0.651796266501012,1,"con","ALL","4","q","4q",0,1,"LUAD","plasma_cell"
"4726","4q34.1",0.131943899761398,0.547650132757979,1,"con","ALL","4","q","4q",0,1,"LUAD","plasma_cell"
"4727","4q34.2",0.105587990864967,0.441621553789668,1,"con","ALL","4","q","4q",0,1,"LUAD","plasma_cell"
"4728","4q35.1",0.123174668073649,0.524709836026956,1,"con","ALL","4","q","4q",0,1,"LUAD","plasma_cell"
"4729","5p15.33",0.00847941141310747,0.0991683243489591,0.921222755265775,"con","ALL","5","p","5p",0,1,"LUAD","plasma_cell"
"4730","5p15.31",0.00272419499320943,0.0292426126012599,0.976735133388573,"con","ALL","5","p","5p",0,1,"LUAD","plasma_cell"
"4731","5p15.2",-0.00143022844584725,-0.0146994542456147,0.988304134429283,"con","ALL","5","p","5p",0,1,"LUAD","plasma_cell"
"4732","5p15.1",-0.0106162014821765,-0.100068224268437,0.920510291668327,"con","ALL","5","p","5p",0,1,"LUAD","plasma_cell"
"4733","5p13.3",-0.0144968450997199,-0.128557016823403,0.897991875248311,"con","ALL","5","p","5p",0,1,"LUAD","plasma_cell"
"4734","5p13.1",-0.0640206487993853,-0.490506712588527,0.624956055315287,"con","ALL","5","p","5p",0,1,"LUAD","plasma_cell"
"4735","5p12",-0.0725237051133882,-0.538045428843176,0.591859221414252,"con","ALL","5","p","5p",0,1,"LUAD","plasma_cell"
"4736","5q11.1",-0.0930782745590085,-0.629438915919176,0.530638848925987,"con","ALL","5","q","5q",0,1,"LUAD","plasma_cell"
"4737","5q11.2",-0.102382436720714,-0.679425053941058,0.498593162028676,"con","ALL","5","q","5q",0,1,"LUAD","plasma_cell"
"4738","5q12.1",-0.0977890629618527,-0.662915000436451,0.509060679179977,"con","ALL","5","q","5q",0,1,"LUAD","plasma_cell"
"4739","5q12.3",-0.087566727317441,-0.616195491585975,0.539303857834451,"con","ALL","5","q","5q",0,1,"LUAD","plasma_cell"
"4740","5q13.1",-0.0834613861414326,-0.604572296771084,0.546967702409067,"con","ALL","5","q","5q",0,1,"LUAD","plasma_cell"
"4741","5q13.2",-0.0485366182706231,-0.381706367224982,0.703569036323658,"con","ALL","5","q","5q",0,1,"LUAD","plasma_cell"
"4742","5q13.3",-0.0363547758074984,-0.302358109029209,0.763069090677729,"con","ALL","5","q","5q",0,-1,"LUAD","plasma_cell"
"4743","5q14.1",-0.0247076170130247,-0.209649946042739,0.834409541628279,"con","ALL","5","q","5q",0,-1,"LUAD","plasma_cell"
"4744","5q14.2",-0.0161943553281942,-0.141466496876727,0.887814133307877,"con","ALL","5","q","5q",0,-1,"LUAD","plasma_cell"
"4745","5q14.3",-0.0110425760389745,-0.0971091854422103,0.922853245771494,"con","ALL","5","q","5q",0,-1,"LUAD","plasma_cell"
"4746","5q15",-0.00249095253112291,-0.0217436752082109,0.98270003101093,"con","ALL","5","q","5q",0,-1,"LUAD","plasma_cell"
"4747","5q21.1",0.00195922064443152,0.0169770433845866,0.986492096904245,"con","ALL","5","q","5q",0,-1,"LUAD","plasma_cell"
"4748","5q21.3",0.0047296774645953,0.0405309627786692,0.967758615017227,"con","ALL","5","q","5q",0,-1,"LUAD","plasma_cell"
"4749","5q22.2",0.00137055806677939,0.0114530545971996,0.990887056010753,"con","ALL","5","q","5q",0,-1,"LUAD","plasma_cell"
"4750","5q22.3",0.00428092236192645,0.034967458666483,0.972182277496598,"con","ALL","5","q","5q",0,-1,"LUAD","plasma_cell"
"4751","5q23.1",0.00388641690112212,0.0315614071913622,0.974890940941091,"con","ALL","5","q","5q",0,-1,"LUAD","plasma_cell"
"4752","5q23.2",0.00364406325724654,0.0295493405593919,0.976491177880858,"con","ALL","5","q","5q",0,-1,"LUAD","plasma_cell"
"4753","5q31.1",0.0126765370596199,0.110339584226547,0.912383045920657,"con","ALL","5","q","5q",0,1,"LUAD","plasma_cell"
"4754","5q31.2",0.00887196134312574,0.0844015148112565,0.932922605973792,"con","ALL","5","q","5q",0,1,"LUAD","plasma_cell"
"4755","5q31.3",0.0173324702166543,0.173237259102637,0.862849695534223,"con","ALL","5","q","5q",0,1,"LUAD","plasma_cell"
"4756","5q32",0.0225016020958568,0.246211965879258,0.806072666556802,"con","ALL","5","q","5q",0,1,"LUAD","plasma_cell"
"4757","5q33.1",0.0207644717412467,0.231051650600531,0.817793373096328,"con","ALL","5","q","5q",0,1,"LUAD","plasma_cell"
"4758","5q33.2",0.0198450617821361,0.221558009868103,0.825154396577219,"con","ALL","5","q","5q",0,1,"LUAD","plasma_cell"
"4759","5q33.3",0.0186906350586047,0.213134447230748,0.831698853436249,"con","ALL","5","q","5q",0,1,"LUAD","plasma_cell"
"4760","5q34",0.0154698817715501,0.179615023822949,0.857854152876772,"con","ALL","5","q","5q",0,1,"LUAD","plasma_cell"
"4761","5q35.1",0.0107826049136321,0.127023829269687,0.899201797504264,"con","ALL","5","q","5q",0,1,"LUAD","plasma_cell"
"4762","5q35.2",0.00586372911904369,0.0696924102057667,0.944591403711672,"con","ALL","5","q","5q",0,1,"LUAD","plasma_cell"
"4763","5q35.3",-0.00558212373705142,-0.0714632769844119,0.943185876412683,"con","ALL","5","q","5q",0,1,"LUAD","plasma_cell"
"4764","6p25.2",0.0625185931877545,0.338686354795424,0.735626260676672,"con","ALL","6","p","6p",0,1,"LUAD","plasma_cell"
"4765","6p25.1",0.0660405841986178,0.369120134659986,0.712895654729143,"con","ALL","6","p","6p",0,1,"LUAD","plasma_cell"
"4766","6p24.3",0.075022627297466,0.433843152966539,0.665429156152082,"con","ALL","6","p","6p",0,1,"LUAD","plasma_cell"
"4767","6p24.2",0.0702724725541677,0.419691822756702,0.675699795613376,"con","ALL","6","p","6p",0,1,"LUAD","plasma_cell"
"4768","6p23",0.0470858749271574,0.28396787105507,0.777080114962426,"con","ALL","6","p","6p",0,1,"LUAD","plasma_cell"
"4769","6p22.3",0.010486295128738,0.0722114376740478,0.942592119128664,"con","ALL","6","p","6p",0,1,"LUAD","plasma_cell"
"4770","6p22.2",0.00369322400317016,0.0267656339456022,0.978705272790007,"con","ALL","6","p","6p",0,1,"LUAD","plasma_cell"
"4771","6p22.1",-0.0025046470409722,-0.0193051660720802,0.984639928444332,"con","ALL","6","p","6p",0,1,"LUAD","plasma_cell"
"4772","6p21.33",-0.0141792831160836,-0.122552261126937,0.902731906925219,"con","ALL","6","p","6p",0,1,"LUAD","plasma_cell"
"4773","6p21.32",-0.0406318571490092,-0.365755167475405,0.715396635087763,"con","ALL","6","p","6p",0,1,"LUAD","plasma_cell"
"4774","6p21.31",-0.0573760255653578,-0.483199263980119,0.630114806095804,"con","ALL","6","p","6p",0,1,"LUAD","plasma_cell"
"4775","6p21.2",-0.091171146046182,-0.668447839967217,0.505539820593659,"con","ALL","6","p","6p",0,1,"LUAD","plasma_cell"
"4776","6p21.1",-0.163058617174725,-0.991925583983766,0.323864071056464,"con","ALL","6","p","6p",0,1,"LUAD","plasma_cell"
"4777","6p12.1",-0.160006312303737,-0.873081576461145,0.384916661476328,"con","ALL","6","p","6p",0,1,"LUAD","plasma_cell"
"4778","6q12",-0.129973753939669,-0.752498177184108,0.453693680972148,"con","ALL","6","q","6q",0,1,"LUAD","plasma_cell"
"4779","6q13",-0.117146519502318,-0.701112398889701,0.485021889773542,"con","ALL","6","q","6q",0,1,"LUAD","plasma_cell"
"4780","6q14.1",-0.0681660805166724,-0.444232574978388,0.657929082623744,"con","ALL","6","q","6q",0,1,"LUAD","plasma_cell"
"4781","6q14.3",-0.0375251913484769,-0.277898511636566,0.781720674778533,"con","ALL","6","q","6q",0,1,"LUAD","plasma_cell"
"4782","6q15",-0.0235653884878976,-0.186275371672871,0.852643442986359,"con","ALL","6","q","6q",0,1,"LUAD","plasma_cell"
"4783","6q16.1",-0.0188662983513096,-0.155804099072662,0.876532541624185,"con","ALL","6","q","6q",0,1,"LUAD","plasma_cell"
"4784","6q16.2",-0.0176855337775225,-0.151887526143768,0.87961188098273,"con","ALL","6","q","6q",0,1,"LUAD","plasma_cell"
"4785","6q21",-0.00160006564963095,-0.0144596129663278,0.988494954580261,"con","ALL","6","q","6q",0,-1,"LUAD","plasma_cell"
"4786","6q22.1",0.00719429371028689,0.0667387068553087,0.946936129947351,"con","ALL","6","q","6q",0,-1,"LUAD","plasma_cell"
"4787","6q22.31",0.0154782786680995,0.140965310043622,0.888208926063969,"con","ALL","6","q","6q",0,-1,"LUAD","plasma_cell"
"4788","6q22.33",0.00637474169292794,0.05682809077511,0.954806730082363,"con","ALL","6","q","6q",0,-1,"LUAD","plasma_cell"
"4789","6q23.2",-0.00573608591291495,-0.050772548385274,0.959618046558901,"con","ALL","6","q","6q",0,-1,"LUAD","plasma_cell"
"4790","6q23.3",-0.0179185471841318,-0.156710659549663,0.875820042648649,"con","ALL","6","q","6q",0,-1,"LUAD","plasma_cell"
"4791","6q24.1",-0.0279206819274503,-0.241907172918982,0.809396403696502,"con","ALL","6","q","6q",0,-1,"LUAD","plasma_cell"
"4792","6q24.2",-0.0403132957577487,-0.350075604711962,0.72709092363211,"con","ALL","6","q","6q",0,-1,"LUAD","plasma_cell"
"4793","6q25.1",-0.0542976156224529,-0.482555504157677,0.630570158417932,"con","ALL","6","q","6q",0,-1,"LUAD","plasma_cell"
"4794","6q25.3",-0.0688326398740982,-0.641088494854067,0.523076500276498,"con","ALL","6","q","6q",0,1,"LUAD","plasma_cell"
"4795","6q27",-0.0705566150772315,-0.673157081388546,0.502553362959604,"con","ALL","6","q","6q",0,1,"LUAD","plasma_cell"
"4796","7p22.3",-0.0247593288616452,-0.396640559425212,0.692561167431896,"con","ALL","7","p","7p",0,1,"LUAD","plasma_cell"
"4797","7p22.1",-0.024132151703285,-0.395168973742896,0.693642980652358,"con","ALL","7","p","7p",0,1,"LUAD","plasma_cell"
"4798","7p21.3",-0.0229040179323384,-0.378355100113254,0.706048028807924,"con","ALL","7","p","7p",0,1,"LUAD","plasma_cell"
"4799","7p21.1",-0.0211506248751244,-0.348230582943416,0.728471318888748,"con","ALL","7","p","7p",0,1,"LUAD","plasma_cell"
"4800","7p15.3",-0.0136563139921781,-0.222350291865128,0.824539482192455,"con","ALL","7","p","7p",0,1,"LUAD","plasma_cell"
"4801","7p15.2",-0.0103556587818572,-0.167622925211754,0.867251887769574,"con","ALL","7","p","7p",0,1,"LUAD","plasma_cell"
"4802","7p14.3",-0.00652039098215384,-0.103135832360523,0.918082113423186,"con","ALL","7","p","7p",0,1,"LUAD","plasma_cell"
"4803","7p14.2",-0.00386264668652802,-0.0602805411114015,0.952064388737015,"con","ALL","7","p","7p",0,1,"LUAD","plasma_cell"
"4804","7p14.1",-0.00201603990237828,-0.0309626826920443,0.975367108100503,"con","ALL","7","p","7p",0,1,"LUAD","plasma_cell"
"4805","7p13",0.00127144026699757,0.018997294598712,0.984884855013482,"con","ALL","7","p","7p",0,1,"LUAD","plasma_cell"
"4806","7p12.3",0.00651415061844652,0.093434582223938,0.925763725830293,"con","ALL","7","p","7p",0,1,"LUAD","plasma_cell"
"4807","7p11.2",0.010431607011895,0.144097413726088,0.885742185037769,"con","ALL","7","p","7p",0,1,"LUAD","plasma_cell"
"4808","7q11.21",0.0169002309322366,0.220015565383662,0.826351847654516,"con","ALL","7","q","7q",0,1,"LUAD","plasma_cell"
"4809","7q11.23",0.0344786753561739,0.37235551579808,0.710493942866447,"con","ALL","7","q","7q",0,1,"LUAD","plasma_cell"
"4810","7q21.12",0.0455827732675294,0.449605645518768,0.654063915698041,"con","ALL","7","q","7q",0,1,"LUAD","plasma_cell"
"4811","7q21.2",0.0441786672454142,0.407161989920527,0.6848451812046,"con","ALL","7","q","7q",0,1,"LUAD","plasma_cell"
"4812","7q21.3",0.055400364875168,0.488143178080247,0.626622584864736,"con","ALL","7","q","7q",0,1,"LUAD","plasma_cell"
"4813","7q22.1",0.0422981477483818,0.345461328427212,0.730544879902697,"con","ALL","7","q","7q",0,1,"LUAD","plasma_cell"
"4814","7q22.3",0.0156767443069785,0.116680186559049,0.907370615214835,"con","ALL","7","q","7q",0,1,"LUAD","plasma_cell"
"4815","7q31.1",0.0135702810519147,0.0970814057930492,0.922875244834397,"con","ALL","7","q","7q",0,1,"LUAD","plasma_cell"
"4816","7q31.2",0.0331464507055642,0.233636712611737,0.815791806348113,"con","ALL","7","q","7q",0,1,"LUAD","plasma_cell"
"4817","7q31.31",0.0485909563722566,0.341325337105306,0.733645552474161,"con","ALL","7","q","7q",0,1,"LUAD","plasma_cell"
"4818","7q31.32",0.0656144627093902,0.457099974936532,0.648688533217688,"con","ALL","7","q","7q",0,1,"LUAD","plasma_cell"
"4819","7q32.1",0.114029354932504,0.778074011210249,0.438543723606611,"con","ALL","7","q","7q",0,-1,"LUAD","plasma_cell"
"4820","7q32.2",0.135457964626591,0.915612598100315,0.36229009062231,"con","ALL","7","q","7q",0,-1,"LUAD","plasma_cell"
"4821","7q33",0.165243326988812,1.11259583469709,0.268812562945389,"con","ALL","7","q","7q",0,-1,"LUAD","plasma_cell"
"4822","7q34",0.215769809576841,1.47477823986585,0.143723589834985,"con","ALL","7","q","7q",0.0244677300290372,1,"LUAD","plasma_cell"
"4823","7q36.1",0.276348392679741,1.99275905386043,0.0492837392752985,"con","ALL","7","q","7q",0.229044791524413,1,"LUAD","plasma_cell"
"4824","7q36.3",0.305027320124199,2.29667520798489,0.0239321306956652,"con","ALL","7","q","7q",0.395916435831646,1,"LUAD","plasma_cell"
"4825","8p23.3",0.0959015001330638,0.74393880118316,0.45883013474772,"con","ALL","8","p","8p",0,1,"LUAD","plasma_cell"
