"","Cytoband","Coefficients","T_val","P_val","cnv_type","Event","Chromosome","Arm","ChrArm","-signedlog(P.adj)","cnv_status","TumorType"
"3582","7q36.2",-12.3455412253346,-0.670629813232569,0.502602197398894,"con","ALL","7","q","7q",-0.179191997325202,1,"BRCA"
"3583","7q36.3",-12.836098689575,-0.698453162415425,0.485046750330616,"con","ALL","7","q","7q",-0.187192245013928,1,"BRCA"
"3584","8p23.3",-7.46564125898104,-0.608473968559193,0.543003280822317,"con","ALL","8","p","8p",-0.156822148330875,-1,"BRCA"
"3585","8p23.2",-6.66031116597977,-0.523404383953426,0.600802066701102,"con","ALL","8","p","8p",-0.130328787512192,-1,"BRCA"
"3586","8p23.1",-2.18267256805681,-0.169028190535578,0.865806655476973,"con","ALL","8","p","8p",-0.0376286950431903,-1,"BRCA"
"3587","8p22",-2.23814550244856,-0.171537634677508,0.863833719711088,"con","ALL","8","p","8p",-0.0380483977674233,-1,"BRCA"
"3588","8p21.3",2.32140278468868,0.173650347121296,0.862173354568435,"con","ALL","8","p","8p",0.0380483977674233,-1,"BRCA"
"3589","8p21.2",-2.06138445888848,-0.154107301542125,0.877554410728414,"con","ALL","8","p","8p",-0.0340471657795606,-1,"BRCA"
"3590","8p21.1",-3.25512390077327,-0.249727165912451,0.802846642943607,"con","ALL","8","p","8p",-0.0553197015446376,-1,"BRCA"
"3591","8p12",-17.4135318395066,-1.32023528521496,0.187040945276248,"con","ALL","8","p","8p",-0.472035792645839,-1,"BRCA"
"3592","8p11.23",-34.615440311648,-4.76786962803475,2.1210779658562e-06,"con","ALL","8","p","8p",-3.9712283083933,1,"BRCA"
"3593","8p11.22",-41.071121842222,-5.33993413207231,1.13692997226258e-07,"con","ALL","8","p","8p",-5.07932392765092,1,"BRCA"
"3594","8p11.21",-49.9836870830158,-5.35562894752974,1.04489712894017e-07,"con","ALL","8","p","8p",-5.07932392765092,1,"BRCA"
"3595","8p11.1",-39.1324908293589,-4.36569937331942,1.39099004012992e-05,"con","ALL","8","p","8p",-3.30750010332007,1,"BRCA"
"3596","8q11.1",-39.1725243308023,-3.39034927101338,0.000723715263441638,"con","ALL","8","q","8q",-2.11491081831037,1,"BRCA"
"3597","8q11.21",-41.3213983700926,-3.54598242231907,0.00040820468679727,"con","ALL","8","q","8q",-2.26093822182293,1,"BRCA"
"3598","8q11.22",-38.4917209256701,-3.42250896001053,0.000644112793674427,"con","ALL","8","q","8q",-2.14802589291038,1,"BRCA"
"3599","8q11.23",-41.3358316805113,-3.505386004498,0.000474972880789181,"con","ALL","8","q","8q",-2.20938783398375,1,"BRCA"
"3600","8q12.1",-47.3501936920794,-3.96728499517379,7.75742014239018e-05,"con","ALL","8","q","8q",-2.74801568904603,1,"BRCA"
"3601","8q12.2",-35.8471619665427,-3.15004458790221,0.00167807008026611,"con","ALL","8","q","8q",-1.89416072940006,1,"BRCA"
"3602","8q12.3",-34.4607882286887,-2.91898655999521,0.00358580533492293,"con","ALL","8","q","8q",-1.65634954482739,1,"BRCA"
"3603","8q13.1",-29.9465382513645,-2.66905788198919,0.00772241640566905,"con","ALL","8","q","8q",-1.43890785277941,1,"BRCA"
"3604","8q13.2",-30.796142360422,-2.68878281867484,0.00728358881760271,"con","ALL","8","q","8q",-1.45614354996999,1,"BRCA"
"3605","8q13.3",-37.4947952966468,-3.23759213279616,0.00124273339217069,"con","ALL","8","q","8q",-1.96776993878961,1,"BRCA"
"3606","8q21.11",-42.3737028469867,-3.61131072845884,0.000318890438713603,"con","ALL","8","q","8q",-2.3224172200235,1,"BRCA"
"3607","8q21.12",-32.5904340281801,-2.86288316832315,0.00428056257575391,"con","ALL","8","q","8q",-1.60223065637837,1,"BRCA"
"3608","8q21.13",-30.957649397117,-2.78716720354814,0.00541190044079925,"con","ALL","8","q","8q",-1.55621481203725,1,"BRCA"
"3609","8q21.2",-31.566457680395,-2.81139189685274,0.00502351772652849,"con","ALL","8","q","8q",-1.56743633986526,1,"BRCA"
"3610","8q21.3",-32.1221128484491,-2.79580480422673,0.00527040798205962,"con","ALL","8","q","8q",-1.55934144380002,1,"BRCA"
"3611","8q22.1",-26.6164212110358,-2.34552319555589,0.0191836481256221,"con","ALL","8","q","8q",-1.1762217432663,1,"BRCA"
"3612","8q22.2",-31.776214309593,-2.83497642467185,0.00466982227326935,"con","ALL","8","q","8q",-1.58272709803393,1,"BRCA"
"3613","8q22.3",-31.2401912291693,-2.79093033084146,0.00534983977411306,"con","ALL","8","q","8q",-1.55733225176842,1,"BRCA"
"3614","8q23.1",-27.4899227961557,-2.42537917404604,0.0154582675257808,"con","ALL","8","q","8q",-1.24296063273172,1,"BRCA"
"3615","8q23.2",-22.7655863529478,-2.06192895892391,0.0394573634626947,"con","ALL","8","q","8q",-0.953367087208387,1,"BRCA"
"3616","8q23.3",-21.5941691173511,-2.01478434970961,0.044178906885499,"con","ALL","8","q","8q",-0.921206441550924,1,"BRCA"
"3617","8q24.11",-23.9479667892835,-2.27558379772711,0.0230694574798268,"con","ALL","8","q","8q",-1.1162338503752,1,"BRCA"
"3618","8q24.12",-26.8335042428723,-2.47108945288534,0.0136262579484324,"con","ALL","8","q","8q",-1.27735168717454,1,"BRCA"
"3619","8q24.13",-22.4451186504074,-2.01599798090065,0.0440516242632686,"con","ALL","8","q","8q",-0.921206441550924,1,"BRCA"
"3620","8q24.21",-23.3974406144641,-2.1337458894386,0.0330922082431769,"con","ALL","8","q","8q",-1.00518486518948,1,"BRCA"
"3621","8q24.22",-17.9282778376546,-1.66700001191133,0.0958092499670931,"con","ALL","8","q","8q",-0.670966088378779,1,"BRCA"
"3622","8q24.23",-20.8651291795212,-1.92389158938032,0.0546351944329663,"con","ALL","8","q","8q",-0.857251727451984,1,"BRCA"
"3623","8q24.3",-22.8943104024441,-2.08064556713984,0.0377056012094346,"con","ALL","8","q","8q",-0.961700112427009,1,"BRCA"
"3624","9p24.3",-8.77332388302203,-0.600782426062972,0.548113103825522,"con","ALL","9","p","9p",-0.154135322706215,-1,"BRCA"
"3625","9p24.2",-3.92639389294865,-0.258066476599775,0.796405603557774,"con","ALL","9","p","9p",-0.0576346257477937,-1,"BRCA"
"3626","9p24.1",0.421868367039083,0.0274624911193597,0.978096015809996,"con","ALL","9","p","9p",0.00419653608396425,-1,"BRCA"
"3627","9p23",6.42976023106455,0.41938687184891,0.675018234050576,"con","ALL","9","p","9p",0.0943233709364423,-1,"BRCA"
"3628","9p22.3",-3.08075448561045,-0.19348942488273,0.846612686535752,"con","ALL","9","p","9p",-0.0413083922151714,-1,"BRCA"
"3629","9p22.2",8.94104049659472,0.551555374338561,0.581369047358144,"con","ALL","9","p","9p",0.136904591904271,-1,"BRCA"
"3630","9p22.1",2.91541125140589,0.174724367187342,0.861329523373595,"con","ALL","9","p","9p",0.0380483977674233,-1,"BRCA"
"3631","9p21.3",-1.9253262821503,-0.125787838300883,0.899923677020331,"con","ALL","9","p","9p",-0.0270765802629485,-1,"BRCA"
"3632","9p21.2",4.69849481103635,0.284198948158751,0.776313322510633,"con","ALL","9","p","9p",0.0609870733254883,-1,"BRCA"
"3633","9p21.1",22.4827950279833,1.1887137473587,0.23481806453883,"con","ALL","9","p","9p",0.403454102338875,-1,"BRCA"
"3634","9p13.3",24.3236047559309,1.29150035727218,0.19681124523412,"con","ALL","9","p","9p",0.456670901897738,-1,"BRCA"
"3635","9p13.2",34.7211175395676,1.7889919247176,0.0739010320343562,"con","ALL","9","p","9p",0.750059261834271,-1,"BRCA"
"3636","9p13.1",46.7270359778304,2.5636479837138,0.0104945754472544,"con","ALL","9","p","9p",1.3523172519823,-1,"BRCA"
"3637","9q13",42.7883838060792,2.51970801066487,0.0118910092382092,"con","ALL","9","q","9q",1.32377537557687,-1,"BRCA"
"3638","9p12",42.7883838060792,2.51970801066487,0.0118910092382092,"con","ALL","9","p","9p",1.32377537557687,-1,"BRCA"
"3639","9q21.11",43.1201138826416,2.12622651816877,0.0337145558875074,"con","ALL","9","q","9q",1.00201016202607,-1,"BRCA"
"3640","9p11.2",42.7883838060792,2.51970801066487,0.0118910092382092,"con","ALL","9","p","9p",1.32377537557687,-1,"BRCA"
"3641","9q12",42.7883838060792,2.51970801066487,0.0118910092382092,"con","ALL","9","q","9q",1.32377537557687,-1,"BRCA"
"3642","9q21.12",29.9212110115754,1.36047645073583,0.173967874368555,"con","ALL","9","q","9q",0.489683797487518,-1,"BRCA"
"3643","9q21.13",37.5446242079123,1.61792940108021,0.105974756427294,"con","ALL","9","q","9q",0.640341928592067,-1,"BRCA"
"3644","9q21.2",36.0680293839722,1.61619850894613,0.106348397316296,"con","ALL","9","q","9q",0.640341928592067,-1,"BRCA"
"3645","9q21.31",38.530336280696,1.76328300713831,0.0781403112936283,"con","ALL","9","q","9q",0.729706521447687,-1,"BRCA"
"3646","9q21.32",35.6956135807818,1.58217623952701,0.113907088134498,"con","ALL","9","q","9q",0.618039183962464,-1,"BRCA"
"3647","9q21.33",31.9087012209276,1.39870377857072,0.162193789033022,"con","ALL","9","q","9q",0.508943189616412,-1,"BRCA"
"3648","9q22.1",26.0313979728872,1.18376665481605,0.236770337744064,"con","ALL","9","q","9q",0.403454102338875,-1,"BRCA"
"3649","9q22.2",19.9323984735385,0.889948121307721,0.373695293802548,"con","ALL","9","q","9q",0.267002524848554,-1,"BRCA"
"3650","9q22.31",18.5547869472926,0.825613387886642,0.409208859948212,"con","ALL","9","q","9q",0.23759478563822,-1,"BRCA"
"3651","9q22.32",39.6511903804453,1.73183667186732,0.0835930229076248,"con","ALL","9","q","9q",0.709314022709179,-1,"BRCA"
"3652","9q22.33",31.1426864597293,1.36269382620556,0.17326790820688,"con","ALL","9","q","9q",0.49043057264376,-1,"BRCA"
"3653","9q31.1",33.6393981842675,1.44838312254364,0.147805099728229,"con","ALL","9","q","9q",0.535698847396353,-1,"BRCA"
"3654","9q31.2",29.2440016326851,1.26476687803893,0.206232376049003,"con","ALL","9","q","9q",0.441120798324513,-1,"BRCA"
"3655","9q31.3",21.596420057576,0.935309577886211,0.349841402658462,"con","ALL","9","q","9q",0.286190254865574,-1,"BRCA"
"3656","9q32",13.2261166263561,0.601147238246675,0.547870206889876,"con","ALL","9","q","9q",0.154135322706215,-1,"BRCA"
"3657","9q33.1",19.3556143527144,0.878902265941256,0.379653081887242,"con","ALL","9","q","9q",0.263760884722011,-1,"BRCA"
"3658","9q33.2",25.5695196591875,1.13876455569668,0.255058176278291,"con","ALL","9","q","9q",0.37810720025648,-1,"BRCA"
"3659","9q33.3",19.1826695670547,0.906618453387264,0.364814253964757,"con","ALL","9","q","9q",0.274318290826502,-1,"BRCA"
"3660","9q34.11",30.1916068388598,1.35288016933815,0.176381854375565,"con","ALL","9","q","9q",0.48930077024137,-1,"BRCA"
"3661","9q34.12",39.0465871530906,1.73958489567799,0.0822216503352882,"con","ALL","9","q","9q",0.715237211169155,-1,"BRCA"
"3662","9q34.13",36.3393039567985,1.62579489406408,0.10428997899419,"con","ALL","9","q","9q",0.643624102278423,-1,"BRCA"
"3663","9q34.2",23.104626364938,1.04294365013117,0.297211741081528,"con","ALL","9","q","9q",0.336603651823128,-1,"BRCA"
"3664","9q34.3",8.53564248707975,0.390105442827508,0.696536804941668,"con","ALL","9","q","9q",0.0876776258070913,-1,"BRCA"
"3665","10p15.3",34.218301205837,1.96934008247906,0.0491736767286861,"con","ALL","10","p","10p",0.887653702860145,1,"BRCA"
"3666","10p15.2",31.3055150716222,1.81429182464654,0.0699148814232699,"con","ALL","10","p","10p",0.766291230726212,1,"BRCA"
"3667","10p15.1",27.9502554827474,1.62400208941403,0.10467210836555,"con","ALL","10","p","10p",0.643207895745916,1,"BRCA"
"3668","10p14",40.1494977019067,2.31949165498985,0.0205573381138327,"con","ALL","10","p","10p",1.15176594153039,1,"BRCA"
"3669","10p13",46.7952170578782,2.59835424070491,0.00949690498033969,"con","ALL","10","p","10p",1.37615425341364,1,"BRCA"
"3670","10p12.33",41.9358728022124,2.24580207258614,0.024921671115471,"con","ALL","10","p","10p",1.09328714483584,1,"BRCA"
"3671","10p12.31",34.6720852793995,1.74395564009291,0.0814561590430029,"con","ALL","10","p","10p",0.7180351505844,1,"BRCA"
"3672","10p12.2",28.8445636361656,1.48233310825768,0.138548344385118,"con","ALL","10","p","10p",0.554123609074081,1,"BRCA"
"3673","10p12.1",10.7643699099849,0.539837703118087,0.589422135389046,"con","ALL","10","p","10p",0.134142797378877,1,"BRCA"
"3674","10p11.23",0.282564843364764,0.0143191089899817,0.988578083883361,"con","ALL","10","p","10p",0.00327432622417189,1,"BRCA"
"3675","10p11.22",6.11437052271713,0.293786662377039,0.768978331822183,"con","ALL","10","p","10p",0.0638752999604078,1,"BRCA"
"3676","10p11.21",-7.55128263136137,-0.373279155097105,0.70901518402847,"con","ALL","10","p","10p",-0.0812873579481946,1,"BRCA"
"3677","10p11.1",-1.71720891601271,-0.0836765371396521,0.933329381848251,"con","ALL","10","p","10p",-0.0162810541408667,1,"BRCA"
"3678","10q11.21",-3.16804699242086,-0.134407788317526,0.893105590519957,"con","ALL","10","q","10q",-0.0292528754651523,-1,"BRCA"
"3679","10q11.22",-3.83288134644431,-0.172656847969813,0.862954062741706,"con","ALL","10","q","10q",-0.0380483977674233,-1,"BRCA"
"3680","10q11.23",-8.16849508316848,-0.364000828023695,0.715929845778625,"con","ALL","10","q","10q",-0.0807792950636786,-1,"BRCA"
"3681","10q21.1",-3.93942241953433,-0.180004890849623,0.857183068573638,"con","ALL","10","q","10q",-0.0380483977674233,-1,"BRCA"
"3682","10q21.2",0.765108934826703,0.0424615879952331,0.96613871408115,"con","ALL","10","q","10q",0.00735065474044213,-1,"BRCA"
"3683","10q21.3",8.02443278759028,0.352198210947478,0.724759495462994,"con","ALL","10","q","10q",0.0767038223035972,-1,"BRCA"
"3684","10q22.1",10.0931874242574,0.455705509289299,0.648694920262145,"con","ALL","10","q","10q",0.106664465748575,-1,"BRCA"
"3685","10q22.2",-3.37718692506819,-0.178600601769726,0.858285385999505,"con","ALL","10","q","10q",-0.0380483977674233,-1,"BRCA"
"3686","10q22.3",17.0547007045472,1.07820483159089,0.28118719038402,"con","ALL","10","q","10q",0.351387208224598,-1,"BRCA"
"3687","10q23.1",6.41619472190521,0.318291295621208,0.750326566304325,"con","ALL","10","q","10q",0.0702842354318362,-1,"BRCA"
"3688","10q23.2",-22.2835424872177,-0.98376619410424,0.325454548746328,"con","ALL","10","q","10q",-0.308715869345182,-1,"BRCA"
"3689","10q23.31",-42.7394808280564,-1.91192680774177,0.0561544459087666,"con","ALL","10","q","10q",-0.848071494951897,-1,"BRCA"
"3690","10q23.32",-8.19073613533113,-0.33204609344693,0.739919974855847,"con","ALL","10","q","10q",-0.0726693235065013,-1,"BRCA"
"3691","10q23.33",1.51188162773214,0.0603068083980958,0.951922625884142,"con","ALL","10","q","10q",0.0101267137246334,-1,"BRCA"
"3692","10q24.1",-2.79445440434957,-0.111989816042228,0.910852644138918,"con","ALL","10","q","10q",-0.0235185373106825,-1,"BRCA"
"3693","10q24.2",9.13629916054927,0.371573099505887,0.710284839768397,"con","ALL","10","q","10q",0.0812873579481946,-1,"BRCA"
"3694","10q24.31",8.68813557430352,0.362028824379979,0.717402513263559,"con","ALL","10","q","10q",0.0805113040066677,-1,"BRCA"
"3695","10q24.32",-8.20930432410864,-0.337524909067002,0.735787937440852,"con","ALL","10","q","10q",-0.0726693235065013,-1,"BRCA"
"3696","10q24.33",-0.601111242624939,-0.0256033801591836,0.979578499965042,"con","ALL","10","q","10q",-0.00408403503811204,-1,"BRCA"
"3697","10q25.1",-0.420873494575905,-0.0177851584853622,0.985813585350072,"con","ALL","10","q","10q",-0.00343324244946971,-1,"BRCA"
"3698","10q25.2",9.26275381037012,0.394341275749259,0.693408265826087,"con","ALL","10","q","10q",0.0883665152956251,-1,"BRCA"
"3699","10q25.3",11.9726242580467,0.506309545879614,0.61274445069288,"con","ALL","10","q","10q",0.123950940991527,-1,"BRCA"
"3700","10q26.11",10.1895877017809,0.451504193773625,0.651718389038097,"con","ALL","10","q","10q",0.105679785572837,-1,"BRCA"
"3701","10q26.12",0.0739743531031583,0.0036296006025596,0.997104685733251,"con","ALL","10","q","10q",0.000213800867226461,-1,"BRCA"
"3702","10q26.13",22.2628645433437,1.09900304458306,0.27201581614113,"con","ALL","10","q","10q",0.359774518867783,-1,"BRCA"
"3703","10q26.2",17.946151636377,0.841003568067543,0.400535250463317,"con","ALL","10","q","10q",0.245372550244674,-1,"BRCA"
"3704","10q26.3",16.3361633925209,0.802329861437348,0.422541675009591,"con","ALL","10","q","10q",0.22770847652539,-1,"BRCA"
"3705","11p15.5",-39.8859983227,-1.94724472898236,0.0517686984154349,"con","ALL","11","p","11p",-0.869556191666291,-1,"BRCA"
"3706","11p15.4",-48.3723967273717,-2.19498529082097,0.0283805153773255,"con","ALL","11","p","11p",-1.05226438637367,-1,"BRCA"
"3707","11p15.3",-25.0680536829678,-1.18542402597973,0.236115012856623,"con","ALL","11","p","11p",-0.403454102338875,-1,"BRCA"
"3708","11p15.2",-37.2819337963013,-1.72830172461419,0.084224812246145,"con","ALL","11","p","11p",-0.707301005462211,-1,"BRCA"
"3709","11p15.1",-37.4527895653957,-1.75255596396654,0.0799668114294985,"con","ALL","11","p","11p",-0.72350955774113,-1,"BRCA"
"3710","11p14.3",-12.224883321532,-0.583959281798327,0.55937171587087,"con","ALL","11","p","11p",-0.149421570963619,-1,"BRCA"
"3711","11p14.2",13.8161547286225,0.653070760042801,0.513852013304103,"con","ALL","11","p","11p",0.172996689777107,-1,"BRCA"
"3712","11p14.1",1.05611385032498,0.0466301946544966,0.962816733176008,"con","ALL","11","p","11p",0.00774842003975826,-1,"BRCA"
"3713","11p13",-10.3849829525224,-0.55054003877143,0.582064803778857,"con","ALL","11","p","11p",-0.136904591904271,1,"BRCA"
"3714","11p12",-25.0071061434556,-1.16185293903845,0.245556253310953,"con","ALL","11","p","11p",-0.390183003174846,1,"BRCA"
"3715","11p11.2",-34.1891629706015,-1.45581307587632,0.145739843235724,"con","ALL","11","p","11p",-0.538612693729594,-1,"BRCA"
"3716","11p11.12",-6.15884096172054,-0.25820327840189,0.796300056247912,"con","ALL","11","p","11p",-0.0576346257477937,-1,"BRCA"
"3717","11q12.1",11.3200838778846,0.523041338523345,0.601054591359679,"con","ALL","11","q","11q",0.130328787512192,-1,"BRCA"
"3718","11q11",19.3263481668548,1.03368146992563,0.301520425464213,"con","ALL","11","q","11q",0.332849909803477,-1,"BRCA"
"3719","11q12.2",-2.70019089032004,-0.131940661115898,0.895056218628587,"con","ALL","11","q","11q",-0.0288690219652721,-1,"BRCA"
"3720","11q12.3",30.8836508935984,1.43243288345883,0.152314242263951,"con","ALL","11","q","11q",0.528696311178075,-1,"BRCA"
"3721","11q13.1",37.3356687721096,1.79029387449359,0.0736914563165357,"con","ALL","11","q","11q",0.750059261834271,-1,"BRCA"
"3722","11q13.2",-30.5175375534178,-1.99425921413343,0.0463790565281613,"con","ALL","11","q","11q",-0.907349991450803,1,"BRCA"
"3723","11q13.3",-18.5526432489676,-2.02701999990502,0.0429097907556707,"con","ALL","11","q","11q",-0.927976181794933,1,"BRCA"
"3724","11q13.4",-32.7999068054011,-2.10845472756961,0.0352254133381861,"con","ALL","11","q","11q",-0.986141554163148,1,"BRCA"
"3725","11q13.5",-26.1206063394701,-2.36260951672445,0.0183262955344106,"con","ALL","11","q","11q",-1.18277279047972,1,"BRCA"
"3726","11q14.1",-9.91193089291421,-0.67301087372621,0.501086791550922,"con","ALL","11","q","11q",-0.179639918860512,-1,"BRCA"
"3727","11q14.2",-7.00768532674589,-0.468858958195434,0.639266681722779,"con","ALL","11","q","11q",-0.110150967762287,-1,"BRCA"
"3728","11q14.3",19.7758764392055,1.26313094402139,0.206819365992407,"con","ALL","11","q","11q",0.440831587418521,-1,"BRCA"
"3729","11q21",19.2705589083993,1.21018024601037,0.226479020514987,"con","ALL","11","q","11q",0.413498120824774,-1,"BRCA"
"3730","11q22.1",20.5567368509134,1.25734061210143,0.208906752024475,"con","ALL","11","q","11q",0.437413406650767,-1,"BRCA"
"3731","11q22.2",25.7043826118908,1.6262796817732,0.104186839193039,"con","ALL","11","q","11q",0.643624102278423,-1,"BRCA"
"3732","11q22.3",23.2509452935763,1.39892292006972,0.162128073765921,"con","ALL","11","q","11q",0.508943189616412,-1,"BRCA"
"3733","11q23.1",23.6203793048071,1.42802288256663,0.153579270801796,"con","ALL","11","q","11q",0.527468411951842,-1,"BRCA"
"3734","11q23.2",24.4241999485513,1.44950586895114,0.147491588526041,"con","ALL","11","q","11q",0.535698847396353,-1,"BRCA"
"3735","11q23.3",18.4125969939311,1.06999077026078,0.284866585406096,"con","ALL","11","q","11q",0.34834417673719,-1,"BRCA"
"3736","11q24.1",22.8717135348494,1.35647566162562,0.175236164344272,"con","ALL","11","q","11q",0.48930077024137,-1,"BRCA"
"3737","11q24.2",20.4972590796475,1.22936230408025,0.219208297354711,"con","ALL","11","q","11q",0.424265425056687,-1,"BRCA"
"3738","11q24.3",10.9029868546895,0.691508599949347,0.489397114326633,"con","ALL","11","q","11q",0.187192245013928,-1,"BRCA"
"3739","11q25",8.67348047579012,0.542639158052819,0.587492126340302,"con","ALL","11","q","11q",0.134142797378877,-1,"BRCA"
"3740","12p13.33",10.1406083873913,0.611667378027505,0.54088876383697,"con","ALL","12","p","12p",0.157131331694254,1,"BRCA"
